seed,rho,bootstrap_mean,bootstrap_var
8375,0.5,8.343775560631146,0.016495946516027107
6936,0.5,8.377389584577093,0.016492591564462183
5104,0.5,8.365514413958019,0.01827113874113134
8514,0.5,8.687961044382625,0.018152777500654683
4994,0.5,8.310823106178363,0.020090561123780416
8980,0.5,8.285022729748277,0.01389757635951472
3925,0.5,8.587623011112237,0.01483165390516395
400,0.5,8.489430659149544,0.018196798881283595
6864,0.5,8.243233571652425,0.015326226276432238
7441,0.5,8.093717225525346,0.015151528352003823
9669,0.5,8.45556368988519,0.018452482263811562
5846,0.5,8.525966440233704,0.01574585414498115
3294,0.5,8.515190255055408,0.019196581012264204
7006,0.5,8.590000780587786,0.01932819519177169
7297,0.5,8.627402246894793,0.018035811238906265
5588,0.5,8.321722282607176,0.023092406977389613
417,0.5,8.438153083975386,0.015485164066577968
5838,0.5,8.643932712838478,0.01823206281182884
6882,0.5,8.506978306325614,0.017038243473772526
9965,0.5,8.233616206783664,0.01573718062064843
9462,0.5,8.537152377428878,0.01868657032356759
9173,0.5,8.297787681567852,0.02031364885001888
1643,0.5,8.324336435372622,0.022158850922277
1808,0.5,8.715069031628746,0.02318952946528793
1518,0.5,8.4808475195218,0.01347523212664033
3473,0.5,8.628242931379543,0.01867409719328273
8622,0.5,8.42811315641645,0.020241432011421607
7542,0.5,8.426478957857093,0.016456388913677334
3479,0.5,8.452199779970645,0.018784505685190033
517,0.5,8.73835258926936,0.016699761405508867
1043,0.5,8.417083826866765,0.014141113887231563
9323,0.5,8.622329903038397,0.01668321565683659
1003,0.5,8.495929453973725,0.01605635949394289
2128,0.5,8.394743189996468,0.02071045322556307
4286,0.5,8.494785751056561,0.014870513506623339
1230,0.5,8.26952889775944,0.020577347020678947
5036,0.5,8.496677245631224,0.02023825846713903
4145,0.5,8.559444516035052,0.017404258949839532
7308,0.5,8.501600445247002,0.01984172170450342
4097,0.5,8.419032875077065,0.01623114335996315
5948,0.5,8.411284909754041,0.02025261728891257
4874,0.5,8.560001383064735,0.017648807599911043
9865,0.5,8.444655207466946,0.018126400468065896
313,0.5,8.762718126194654,0.02025893117413711
5854,0.5,8.559759002301881,0.013971325863731232
1158,0.5,8.523972445481359,0.01827350352976323
7200,0.5,8.853461999613243,0.021904924217255026
9714,0.5,8.246889920253142,0.01696541146823296
2560,0.5,8.148231823033795,0.017720534630029584
836,0.5,8.32625770565395,0.02052977857024084
5187,0.5,8.290980512157397,0.021930034253555965
6808,0.5,8.644831028951655,0.015030706519826895
4820,0.5,8.442865428829755,0.01825051222059003
7342,0.5,8.354680873597408,0.020691003602123316
8036,0.5,8.216097958793918,0.016556673858828128
3868,0.5,8.389310274021529,0.014631625840443332
3975,0.5,8.224305420926187,0.015657621588577867
4052,0.5,8.383264273320156,0.016528430035586326
3385,0.5,8.45590519192553,0.018807910897082846
5556,0.5,8.374118354746733,0.01982276714155208
9778,0.5,8.361860488964863,0.01788561242600106
6198,0.5,8.565070601002319,0.022731334865483496
1957,0.5,8.423646509037777,0.01977821609214728
255,0.5,8.544058502397524,0.02341131027086075
8953,0.5,8.465157923116715,0.014661008780928377
1707,0.5,8.298833177342836,0.0166929161082606
6953,0.5,8.355328118341692,0.015447079596062849
9184,0.5,8.569247784666933,0.022112447028735948
5370,0.5,8.447810144266278,0.014386205557817295
5693,0.5,8.800124087271673,0.020883172594553398
9246,0.5,8.60053601001264,0.019996997378922104
1992,0.5,8.683894298706067,0.019332901837531752
1050,0.5,8.596029498829466,0.01819518227002645
3173,0.5,8.199157605415769,0.014367678819948337
3417,0.5,8.474366215916488,0.016341507469038057
6471,0.5,8.257044090043484,0.021506920279540855
468,0.5,8.234016733807097,0.013460028918875107
7043,0.5,8.326622065404143,0.019677779758184303
2403,0.5,8.14658409466458,0.01474414606583087
9931,0.5,8.365985899421675,0.015310309668716509
9952,0.5,8.835066357553,0.019634172706612718
9986,0.5,8.55156042777254,0.013057738496428835
6863,0.5,8.319783048024474,0.015536625811265017
9007,0.5,8.264513102180008,0.015503495149874693
6624,0.5,8.317029767287544,0.02094631127321518
5365,0.5,8.495116940338779,0.014832856180010047
5341,0.5,8.308912181606402,0.014754185558917539
6726,0.5,8.634761040926769,0.020497377451720023
3141,0.5,8.528505117417911,0.016501129515271423
6826,0.5,8.474957863923496,0.01728013300302682
7405,0.5,8.700122431050827,0.015199926138638964
1189,0.5,8.320102826704366,0.016751421816585413
654,0.5,8.148198267303762,0.017546994675378486
8101,0.5,8.679401427591168,0.0203439616142732
8817,0.5,8.39696309419222,0.015788748698444717
1948,0.5,8.371252269916216,0.021350522764637666
5881,0.5,8.80325167157633,0.020409388905663926
6346,0.5,8.751370121166303,0.01839772021213483
285,0.5,8.283861530553025,0.018476315725941814
4794,0.5,8.549123724444541,0.021784624729340684
5081,0.5,8.729938688619399,0.016690689124465863
2933,0.5,8.341500221318668,0.013346385009927962
8367,0.5,8.33062819286317,0.014160582749550104
6147,0.5,8.65510813988993,0.0214252987080228
2583,0.5,8.468200365803778,0.01918623963451562
7564,0.5,8.48589299111553,0.01827326184212639
7725,0.5,8.30935357355521,0.018690011819575872
1046,0.5,8.289420016670242,0.013642764234806476
5831,0.5,8.420286011985857,0.015417283702087009
2738,0.5,8.509921880783539,0.01604688096528239
3386,0.5,8.530493501600656,0.023470441043756587
278,0.5,8.536898166163834,0.02030983180227636
4552,0.5,8.215708276711233,0.01675564214010056
9990,0.5,8.552876043415516,0.01537606581963264
3844,0.5,8.446633844769156,0.016446790260380897
5526,0.5,8.652981475862473,0.016293517998612582
7303,0.5,8.397360146541633,0.01566330844830906
3083,0.5,8.558161960123169,0.018312921929906772
8258,0.5,8.306121980971193,0.01642084919188295
7084,0.5,8.583742738541897,0.022096867274995286
683,0.5,8.554455262880758,0.021389374597166787
4020,0.5,8.495445575378833,0.018360005758427663
9192,0.5,8.459280069028935,0.02038949592949613
2662,0.5,8.518483583309507,0.014763882726388925
535,0.5,8.53015784148719,0.011888340222019482
1307,0.5,8.563354949075068,0.018973204844122633
3009,0.5,8.463607987987478,0.01696236700094111
8823,0.5,8.577253164382107,0.01831473295080839
9868,0.5,8.321332790997786,0.01606084628742101
7857,0.5,8.48326012392197,0.014179837654265401
118,0.5,8.654020607555019,0.018213943884399997
2483,0.5,8.601586080787259,0.020345276034959264
9607,0.5,8.58705708779709,0.01717231346942418
5811,0.5,8.325698760209209,0.017235463661464376
1771,0.5,8.366258335736086,0.015439323854720648
5667,0.5,9.042032239459845,0.02262447583545925
9684,0.5,8.445934834767659,0.019958775863704144
4080,0.5,8.83152924692441,0.01945736627231818
9833,0.5,8.186401145225256,0.015995146413754494
1316,0.5,8.405000953482025,0.015241219428538878
2895,0.5,8.626967518852947,0.015282552183645914
6695,0.5,8.653615659660582,0.02254851505945095
9428,0.5,8.479648246052733,0.016378849401969698
4260,0.5,8.564910717796629,0.013961854160953198
549,0.5,8.417433656757689,0.015396183170967024
7110,0.5,8.814059457595066,0.01976918084557788
5062,0.5,8.339146487287724,0.01954378256232261
6648,0.5,8.29007812004263,0.02055624906224878
5219,0.5,8.344335356693112,0.018103615339584204
8067,0.5,8.376365239674826,0.018699582837429996
4306,0.5,8.549279301789626,0.016663350773665982
5980,0.5,8.366002769655282,0.018548115240361814
5503,0.5,8.42585478054073,0.013106797815511207
6277,0.5,8.354859498790564,0.020526247176762297
6180,0.5,8.405918323600169,0.01799659097097255
4583,0.5,8.670928220255183,0.022114085842526592
5818,0.5,8.068869446045086,0.015758176760828434
9728,0.5,8.450766000032804,0.014394446226134063
9551,0.5,8.566558142039597,0.021940560006832168
7489,0.5,8.350922490537855,0.015458012839257651
8072,0.5,8.388602446915893,0.0183806872892832
3513,0.5,8.697907282215546,0.020136534493704263
2588,0.5,8.671576791089837,0.0186655382567395
5511,0.5,8.325902544039382,0.014281213681058638
3435,0.5,8.673895899362158,0.018947021953446944
434,0.5,8.328087963461195,0.014362286770241322
1488,0.5,8.188899080588216,0.014713687014970675
9076,0.5,8.586670485131311,0.02561098231187174
8162,0.5,8.354690937140795,0.01546886725868959
8985,0.5,8.339778194440882,0.014123069463293612
9319,0.5,8.472871899429045,0.02284770580160055
6115,0.5,8.645944588336546,0.020265312707007238
2935,0.5,8.380244662145099,0.01608652922944941
2018,0.5,8.322521786121879,0.013188109799711568
73,0.5,8.424538183803797,0.020145105487661734
4043,0.5,8.41834521404848,0.018353628393763484
9720,0.5,8.631240232257877,0.01572051133428811
7721,0.5,8.710823563614575,0.02381861025674072
7130,0.5,8.512541896136266,0.016069920320048357
8352,0.5,8.357585483022204,0.014317850157290651
6697,0.5,8.631825882339065,0.021513415915307876
3161,0.5,8.572326769126004,0.01584395004351187
8177,0.5,8.517945319527904,0.015130262219864072
5441,0.5,8.28343378644954,0.012896473916751637
4739,0.5,8.188163514258562,0.021213030074735507
7373,0.5,8.767911934529103,0.020485135081404735
5080,0.5,7.887455695145897,0.01290043953341672
3043,0.5,8.586191511775576,0.01813113156613003
5117,0.5,8.257084935401865,0.017216518150506892
6740,0.5,8.613042469196767,0.02014718241137084
2378,0.5,8.44221572250819,0.01452251671844505
8801,0.5,8.502841222488279,0.022096990526510294
6790,0.5,8.696226127012942,0.01918349501145228
9090,0.5,8.81256068977033,0.02428447267554668
7945,0.5,8.644561323988667,0.018220239158031604
8995,0.5,8.642767920808833,0.0176376403454848
4192,0.5,8.018918744554647,0.016736578748449485
