seed,rho,bootstrap_mean,bootstrap_var
8375,0.4,17.676160493895804,1.5250766176141608
6936,0.4,17.024971180056667,1.4016770905542983
5104,0.4,16.9052278790215,1.1996353666072899
8514,0.4,17.23373143203606,1.1867665696039895
4994,0.4,17.19882917675808,1.1702672587026461
8980,0.4,16.85228496119805,1.208226660498351
3925,0.4,17.284220196710294,1.2754472520351476
400,0.4,17.467042671836335,1.1083858408903295
6864,0.4,16.68588078631608,1.2023724626694305
7441,0.4,17.011912615479304,1.2455118350768661
9669,0.4,17.324423401146927,1.2487870992353138
5846,0.4,17.24119249063669,1.1626392624883675
3294,0.4,17.20433548843581,1.4115643460609826
7006,0.4,17.279486754323916,1.3014559432238906
7297,0.4,17.415293588793034,1.5231566121063023
5588,0.4,16.847250195064156,1.3196647209505938
417,0.4,17.466476317052226,1.2421731386652635
5838,0.4,17.806849208009375,1.2475110268630905
6882,0.4,16.820201881064744,1.1318649767096098
9965,0.4,17.5272302794677,1.4034387889310616
9462,0.4,17.114316957942528,1.3690990976597348
9173,0.4,17.292569458018164,1.3447679409424627
1643,0.4,17.5417499903143,1.3263474776794553
1808,0.4,17.64075998056916,1.2276734897001436
1518,0.4,17.27650135742076,1.3292879185360675
3473,0.4,17.21919949023595,1.1497638315036567
8622,0.4,17.326313978135214,1.2554399628872621
7542,0.4,17.17094814847205,1.3337182340048148
3479,0.4,17.30466359019147,0.9615451684890511
517,0.4,17.290991568805154,1.5793281253881697
1043,0.4,17.478862720591557,1.1223613942787807
9323,0.4,17.322233622998294,1.0714173300902923
1003,0.4,17.425332844945867,1.2659877679130467
2128,0.4,17.326939314474323,1.4576541578008335
4286,0.4,16.846780982607267,1.6177702541283225
1230,0.4,16.936173481931693,1.2190303914525655
5036,0.4,17.291252338566146,1.2386792210135114
4145,0.4,17.501068235526535,1.5127634918127832
7308,0.4,17.163105060665625,1.4421998190943348
4097,0.4,17.196606924902284,1.1509123331634976
5948,0.4,17.015446604582007,1.005340823517822
4874,0.4,17.397395300404114,1.3453531294886272
9865,0.4,17.154837541749014,1.408227035187776
313,0.4,17.091215201531185,1.4765435848980155
5854,0.4,17.47126441454271,1.0192112608064308
1158,0.4,17.195244367136116,1.2366660998299979
7200,0.4,17.187494280340545,1.1436113503895937
9714,0.4,17.29293372035326,1.284960410544458
2560,0.4,17.24879780693225,1.2034217427500373
836,0.4,17.021023950852303,1.4364867854928816
5187,0.4,17.179040362837714,1.6155876428347735
6808,0.4,17.18678903383545,1.5151584595169552
4820,0.4,17.260851231211813,1.2923026697296405
7342,0.4,17.24820211314816,1.619520286259412
8036,0.4,17.052189525358063,1.5433004739315277
3868,0.4,16.992246842874938,1.5301406225011025
3975,0.4,16.791362427585003,1.3327689157566278
4052,0.4,17.263225135904236,1.4480562562200308
3385,0.4,17.226877121394466,1.598332683163539
5556,0.4,17.232991135949046,1.4491828236055784
9778,0.4,17.342234641034427,1.292605503429487
6198,0.4,17.248630028251167,1.4676745595132
1957,0.4,17.558749575368985,1.4558756080726656
255,0.4,17.003760549840557,1.522335696448905
8953,0.4,17.13748853906909,1.223125988269207
1707,0.4,17.421189684715884,1.4631251178481912
6953,0.4,17.171928416499696,1.492928006609813
9184,0.4,17.173786823210328,1.4757007140459706
5370,0.4,17.30584224787725,1.3087357262956172
5693,0.4,17.05778850485101,1.4242138849124595
9246,0.4,17.143617979293968,1.1528800156580783
1992,0.4,17.319099965343177,1.495255297310764
1050,0.4,17.37272711377816,1.2539680074714454
3173,0.4,17.212929429685808,1.1590915508034045
3417,0.4,17.288192332247437,1.3231234252719566
6471,0.4,17.187022732918695,1.5785139517822386
468,0.4,17.352404812483897,1.4920753479535782
7043,0.4,17.348327127835002,1.2581079104452737
2403,0.4,17.087176382427387,1.3206739221111554
9931,0.4,17.357093025326193,1.308381473868363
9952,0.4,17.245961861397177,1.3717183002990558
9986,0.4,17.503581423198135,1.3875057351744675
6863,0.4,17.295103188289215,1.324147749788669
9007,0.4,16.899105269015227,1.4005562245563306
6624,0.4,17.211422741008793,1.7574077891699453
5365,0.4,17.274825719175357,1.2747920383639277
5341,0.4,16.97316116230213,1.3337787747157208
6726,0.4,17.275362629176044,1.8906512662852075
3141,0.4,17.324809974846644,1.326793811081426
6826,0.4,17.202787075509058,1.1359151865788517
7405,0.4,17.388710842562464,1.3850328591230672
1189,0.4,17.25320637247104,1.195893875475538
654,0.4,17.65937472376073,1.9768877253927872
8101,0.4,17.62181619153354,1.6308167671530223
8817,0.4,17.289451992431044,1.4344302849555441
1948,0.4,17.270547483017314,1.415692194711864
5881,0.4,17.816749406536186,1.1132689940004992
6346,0.4,17.366915591333917,1.505079546665586
285,0.4,17.481508600015978,1.3640567516418889
4794,0.4,17.425442897358163,1.3223324530563192
5081,0.4,17.49889815211285,1.3561686879206887
2933,0.4,17.3627920568082,1.116366359872322
8367,0.4,16.98977280200961,1.4298762884264948
6147,0.4,16.875030154312327,1.3875548634192223
2583,0.4,16.991966117677258,1.2191958530187605
7564,0.4,17.398924473045362,1.5567570508464434
7725,0.4,17.24243291589687,1.1214736724211287
1046,0.4,17.206066004257796,1.2068587613972708
5831,0.4,17.383850369465108,1.253871307454696
2738,0.4,17.27333112146358,1.2919181249368084
3386,0.4,17.489934279409386,1.5546208796961187
278,0.4,17.25647608114048,1.2780648447620302
4552,0.4,17.036219708706845,1.2461470689090715
9990,0.4,17.347859904140716,1.4860462248162027
3844,0.4,17.29200807316087,1.3951142170109427
5526,0.4,16.806485531107644,1.212927913977712
7303,0.4,17.204820404213883,1.5634870628243223
3083,0.4,17.06343939043712,1.0277070112495068
8258,0.4,17.22180889382498,1.2713649758252055
7084,0.4,17.266993693031335,1.0754063351838605
683,0.4,17.34275371640345,1.70799277002255
