seed,rho,bootstrap_mean,bootstrap_var
8375,0.3,38.21214508684446,1.512807435351184
6936,0.3,38.09848738675315,1.8294166152689257
5104,0.3,37.94253979236611,2.674100259812474
8514,0.3,38.74683366110597,2.2171911376060742
4994,0.3,38.249995178818715,0.6774997768212806
8980,0.3,38.205222486155705,1.465355307356735
3925,0.3,38.29640820457883,1.2638108385182094
400,0.3,38.76188793616729,1.9856017110108561
6864,0.3,37.355252671207175,1.62363481044488
7441,0.3,37.28667847819922,1.475267416113875
9669,0.3,39.62010804749523,0.8369337085100882
5846,0.3,37.47344863541962,1.442029333296379
3294,0.3,37.58142396460741,1.1377808176058557
7006,0.3,39.766473300372816,1.1271016994988992
7297,0.3,39.03000149236646,2.632425039677456
5588,0.3,38.26160849662182,1.5000738584722368
417,0.3,38.822023194323876,2.287852690910469
5838,0.3,42.42145078050459,1.4465538679124714
6882,0.3,38.97975384328508,1.6834436949156082
9965,0.3,38.532023950410704,1.9668450926438554
9462,0.3,38.37508981452986,1.8332790545561704
9173,0.3,38.28790108091388,0.8622467683115689
1643,0.3,38.55237154103074,1.110091386964028
1808,0.3,38.70640611957341,2.5215770431301534
1518,0.3,37.37313057616342,2.287200100729416
3473,0.3,39.02304783263185,1.7907135162830954
8622,0.3,37.63362328093918,1.7622858281609333
7542,0.3,38.38417344764833,2.2614588125538466
3479,0.3,41.01372717979,0.4936393825961989
517,0.3,38.55434127954295,1.4050648599150222
1043,0.3,39.12218063624444,1.169323389815799
9323,0.3,38.448509090812934,1.4728771188809682
1003,0.3,38.86752753746765,1.9032026288124104
2128,0.3,38.750262120313444,1.6747562891778878
4286,0.3,37.99271822867713,0.8339080558486238
1230,0.3,38.196630585038854,1.7342750270308966
5036,0.3,40.63837221318693,1.0872977135374566
4145,0.3,38.87745087575487,0.8688866716789757
7308,0.3,36.69955140188019,1.6926203092776466
4097,0.3,38.709044204992466,1.8754556963529498
5948,0.3,37.78132905699441,1.3051753350039912
4874,0.3,39.200407181484096,1.2644411286927757
9865,0.3,38.249697754219376,1.414096697036976
313,0.3,37.800043118678126,1.875957934191913
5854,0.3,39.92905967671095,1.915477764924069
1158,0.3,38.48280976596399,1.7929128193188775
7200,0.3,38.52075255349417,1.2917880707280502
9714,0.3,38.474029077708835,2.415911651067803
2560,0.3,40.45499729955279,0.6045758705929732
836,0.3,37.808440530743084,1.4032847074498118
5187,0.3,38.21265967404683,1.483181378002593
6808,0.3,37.89656077544122,1.4103436328495766
4820,0.3,39.039047842790545,1.6048345491730176
7342,0.3,38.435060676037715,1.7844717856264933
8036,0.3,38.018310228219015,1.8256006166876984
3868,0.3,38.01707503640112,1.4152120886691335
3975,0.3,37.49896829456646,2.2241521459292484
4052,0.3,42.46663945014526,1.0239220981492028
3385,0.3,37.66313390072421,1.1573724958326244
5556,0.3,38.963007289518195,1.4635706577570915
9778,0.3,38.51554659566457,1.5768815630062258
6198,0.3,38.55857289838153,1.9635386396512222
1957,0.3,38.85515931119664,1.969533675404325
255,0.3,39.50934670938917,1.0701365751606444
8953,0.3,38.88162063702278,1.4253784226224808
1707,0.3,38.521795811590756,1.368755224869433
6953,0.3,38.003455396752265,1.9555788831617447
9184,0.3,37.94786906180349,1.0240933776347874
5370,0.3,38.65930350088867,1.1678327701966702
5693,0.3,37.63618586680584,1.8003740483719597
9246,0.3,37.161921144274366,1.8746416542208784
1992,0.3,38.47603611086715,1.062122838206677
1050,0.3,38.71167457139358,2.123977264029395
3173,0.3,38.46698262051492,1.3238739642991961
3417,0.3,38.1809520104341,0.8726355539024709
6471,0.3,39.94954286860275,2.1204992673837015
468,0.3,38.298721262698656,1.0907213193312648
7043,0.3,37.70652204583224,1.499775602944119
2403,0.3,37.29748259584659,2.352582724023884
9931,0.3,37.76226641273025,1.639513865968748
9952,0.3,37.67265392838388,1.4916926017097925
9986,0.3,42.68603728992675,0.6501671558840586
6863,0.3,38.74528724655832,1.43852674224598
9007,0.3,37.84185677424657,1.4198786504426686
6624,0.3,37.72513620066807,2.2250062182303547
5365,0.3,37.98254050904288,1.4458549860942784
5341,0.3,37.73418003456052,1.7415824134496694
6726,0.3,38.39479577294502,1.3669143497747729
3141,0.3,38.12975693706754,0.9154857970958693
