seed,rho,bootstrap_mean,bootstrap_var
8375,0.4,27.946555972650067,0.4544020032568787
6936,0.4,27.700438044685374,0.39993304565009247
5104,0.4,27.84873698271234,0.5162747799535147
8514,0.4,27.608759242528603,0.5446189463442912
4994,0.4,27.905235529919413,0.24849688752986457
8980,0.4,28.040313135430953,0.4508055360349772
3925,0.4,28.523452544945336,0.2999631579459183
400,0.4,27.84339084064327,0.8926722629647379
6864,0.4,27.392906993272454,0.49392975927214783
7441,0.4,27.587301454750744,0.4320821187761188
9669,0.4,28.350113954569018,0.47217232698452116
5846,0.4,28.57138349896971,0.4308135405464361
3294,0.4,27.938103534400554,0.40735153526870393
7006,0.4,28.421069030711138,0.6353313805707649
7297,0.4,27.997717842157464,0.45667510842142456
5588,0.4,28.54177646349889,0.0024687140239866372
417,0.4,28.050913011671263,0.3389922373608295
5838,0.4,28.187029285744426,0.9959879748836574
6882,0.4,28.424339533888546,0.1779822244446162
9965,0.4,27.726260219168662,0.8584245968780079
9462,0.4,28.16703468818922,0.5624986990445313
9173,0.4,27.78840687296063,0.6097992304526022
1643,0.4,28.41590536806115,0.23388582326641164
1808,0.4,28.118363452253778,0.6441744584416361
1518,0.4,28.279525012485454,0.41756217379902844
3473,0.4,28.557362483849474,0.7747434975357121
8622,0.4,28.16742290505431,0.703988386482473
7542,0.4,28.300454021432657,0.44479364344270855
3479,0.4,28.434549762680675,0.382119296909803
517,0.4,29.104406298118143,0.018932290185634
1043,0.4,27.965701226231555,0.5286994021806801
9323,0.4,28.161933982659562,0.4954793727589177
1003,0.4,28.232875479797595,0.6692685374047735
2128,0.4,28.40454085408234,0.4314804045947503
4286,0.4,28.05151368611751,0.4524837775571208
1230,0.4,27.788648292080193,0.25255328640080155
5036,0.4,27.897553714460127,0.3134359607006432
4145,0.4,28.03270837991982,0.13760908268525404
7308,0.4,27.95381796653744,0.38234344005293
4097,0.4,28.17327296215017,0.2609232244978039
5948,0.4,27.48172914871238,0.7219919726433701
4874,0.4,28.611622831810617,0.05125368100698997
9865,0.4,27.86238101007161,0.4484276332712374
313,0.4,28.398973158132023,0.8357179778395697
5854,0.4,28.230643858983605,0.3038366304790796
1158,0.4,28.469864224548864,0.256304283029716
7200,0.4,28.386634154055873,0.4032067098401814
9714,0.4,27.556114325324852,0.19035257498336908
2560,0.4,27.728473268695943,0.29170726770687855
836,0.4,27.7345643270336,0.1987934637057261
5187,0.4,27.998014238592138,0.46838103431950706
6808,0.4,28.146385616202206,0.4704538867010066
4820,0.4,28.457683631626765,0.7250482979842984
7342,0.4,27.345214905641654,0.43300941315699276
8036,0.4,28.11101876644002,0.3845585166547441
3868,0.4,28.10223489950358,0.45259144956252684
3975,0.4,27.755228470211446,0.4095871338012782
4052,0.4,28.063450198553525,0.3679191710313415
3385,0.4,28.71111983109102,0.0023390636789593186
5556,0.4,28.07725179049581,0.7263021056357146
9778,0.4,28.626835954657178,0.003921026567242188
6198,0.4,28.46798170561601,0.5493220510058882
1957,0.4,28.16844039484764,0.5644909398507805
255,0.4,27.79325232297845,0.4552441224958985
8953,0.4,28.32054993650169,0.5231731127453735
1707,0.4,27.68654416315042,0.8556362042127641
6953,0.4,27.44414341257088,0.6482780725419639
9184,0.4,27.820636709150964,0.5045215497950555
5370,0.4,27.7774385023389,0.222215633258787
5693,0.4,28.655204698280453,0.09344971086538263
9246,0.4,28.58912579934292,0.513526550318663
1992,0.4,28.349267029756952,0.7448752824623004
1050,0.4,28.37590473230106,0.22321814084496114
3173,0.4,27.635515927456744,0.43427681539871543
3417,0.4,28.817524204553784,0.004031197883212887
6471,0.4,28.650737457763608,0.0016835463491277523
468,0.4,28.299058482539618,0.272004868698234
7043,0.4,28.44276503048146,0.6471393655478507
2403,0.4,27.80157663700507,0.345717634439732
9931,0.4,28.14103675071338,0.20108209723532383
9952,0.4,29.042291115255825,0.06930493316769933
9986,0.4,28.672119354739344,0.10234709753056245
6863,0.4,28.319937901813045,0.003075619217055873
9007,0.4,27.731195606868656,0.4837919755214669
6624,0.4,28.059407880050728,0.41670990926644996
5365,0.4,28.23814494248273,0.5985935948180273
5341,0.4,27.978100119626657,0.36927401536670873
6726,0.4,28.64132962333039,0.14767292416558275
3141,0.4,28.456538014643062,0.46133770872159546
6826,0.4,27.773897377539033,0.364059656294679
7405,0.4,28.09208378275689,0.4144063354923673
1189,0.4,27.837070410001765,0.5485431545586487
654,0.4,27.740531772150003,0.24285416877173446
8101,0.4,28.529905653046253,0.5222608184199956
8817,0.4,28.133750035803306,0.2385167297489517
1948,0.4,27.449785341912378,0.55828794718517
5881,0.4,28.84334140604218,0.5360810657991787
6346,0.4,28.534962964736,0.16618317318944664
285,0.4,28.13087166065981,0.2963155674965401
4794,0.4,28.436957425662726,0.2789644679231277
5081,0.4,28.936153760221814,0.40495633183796514
2933,0.4,28.168258229851602,0.19709803042601576
8367,0.4,27.85102354673224,0.5420816118619647
6147,0.4,27.96431283320213,0.4866632915852403
2583,0.4,27.861198378562857,0.6883205146011661
7564,0.4,28.99862694405286,0.022199637514004746
7725,0.4,28.413425587427486,0.0040891358606596016
1046,0.4,27.6629666240796,0.4235160491374177
5831,0.4,28.046211713125363,0.5729951580942536
2738,0.4,28.172402804495377,1.0294313940364992
3386,0.4,28.250498588359036,0.5553379189212203
278,0.4,28.0762271077831,0.8094169718057498
4552,0.4,28.104580230601723,0.47888402508736505
9990,0.4,28.711284515124017,0.001816015207470328
3844,0.4,28.557161367182474,0.3976774257244298
5526,0.4,27.41677220055931,0.47981514034264
7303,0.4,27.76721944201592,0.23324081078693457
3083,0.4,28.200996980563154,0.6771740407405619
8258,0.4,28.041885987329916,0.31990428547491395
7084,0.4,28.245821870386894,0.7486904795078715
683,0.4,28.12443296412566,0.2793493091314138
4020,0.4,27.64936293692378,0.3704755176397195
9192,0.4,28.38842539901809,0.7129336305003716
2662,0.4,28.20061655024417,0.5497490174564547
535,0.4,28.230499856908637,0.22295125623696216
1307,0.4,27.92268914936497,0.20769277121321889
3009,0.4,28.058427604808106,0.4059945726279826
8823,0.4,28.921568018711923,0.43918583194088556
9868,0.4,28.10188289280957,0.17630383304361147
7857,0.4,28.539484714117336,0.256261293027482
118,0.4,28.11820969586532,0.3930891020820787
2483,0.4,28.147287093610416,0.3552965547757234
9607,0.4,28.333998415761002,0.6699245211173677
5811,0.4,27.766060635951085,0.5081828843539404
1771,0.4,28.243831911331302,0.2197300516798172
5667,0.4,28.502976945524054,0.6708346517936913
9684,0.4,27.83081281732759,0.38827228947342696
4080,0.4,28.27358031404485,0.42290941708078295
9833,0.4,27.65709883769498,0.3094467447145817
1316,0.4,27.458169978803507,0.8718764827044656
2895,0.4,28.16990821724848,0.4349710397807964
6695,0.4,28.744333492279782,0.6491181837873584
9428,0.4,27.459547762528356,0.42724198743042485
