seed,rho,loco
8375,0.2,8.109760953456432
6936,0.2,8.665232574517841
5104,0.2,8.352552511991506
8514,0.2,9.211137708101871
4994,0.2,8.079342997207455
8980,0.2,8.593481133036406
3925,0.2,8.092313838484193
400,0.2,8.73576394533527
6864,0.2,7.817570265751568
7441,0.2,7.547681744191019
9669,0.2,7.993798039577383
5846,0.2,8.721715202856476
3294,0.2,8.20249243536931
7006,0.2,8.184563012860066
7297,0.2,8.418827684630324
5588,0.2,8.193097266309056
417,0.2,8.082349136763023
5838,0.2,8.966931279430941
6882,0.2,8.238760140618202
9965,0.2,8.531829140335264
9462,0.2,8.6013973951887
9173,0.2,7.996222911419681
1643,0.2,8.581889541139963
1808,0.2,8.216102347402892
1518,0.2,8.58990679170736
3473,0.2,8.208153594551218
8622,0.2,8.184550650243855
7542,0.2,8.454467445713329
3479,0.2,7.799813368635753
517,0.2,8.618135246120872
1043,0.2,8.562856805921143
9323,0.2,8.141226213476658
1003,0.2,8.641178822415759
2128,0.2,8.511744491442741
4286,0.2,8.33478464699096
1230,0.2,8.26036849163333
5036,0.2,8.816411800470846
4145,0.2,8.492432391710013
7308,0.2,8.394056564401199
4097,0.2,8.632344469567988
5948,0.2,8.631859955161925
4874,0.2,8.068404520871255
9865,0.2,8.195156194654313
313,0.2,9.01045954817331
5854,0.2,8.410415909720188
1158,0.2,8.612251483241183
7200,0.2,8.65098456913914
9714,0.2,7.5464445158328255
2560,0.2,7.847605758741424
836,0.2,8.238523142956772
5187,0.2,7.989546619612423
6808,0.2,7.2915810939853305
4820,0.2,8.707544694768368
7342,0.2,6.4653507961258745
8036,0.2,8.305910570586498
3868,0.2,7.953091266624437
3975,0.2,7.9157304955079875
4052,0.2,7.9427544335274085
3385,0.2,8.613400797122253
5556,0.2,8.55552441063544
9778,0.2,8.05899322063846
6198,0.2,8.6663010791193
1957,0.2,7.342085835602399
255,0.2,8.864762483717124
8953,0.2,7.844668960169893
1707,0.2,8.22703881737563
6953,0.2,8.283158781864135
9184,0.2,8.342604985490475
5370,0.2,8.196604034904487
5693,0.2,8.703106539519021
9246,0.2,8.702038114042189
1992,0.2,8.81801976097923
1050,0.2,7.817418493100542
3173,0.2,7.721539997148815
3417,0.2,8.737168893919488
6471,0.2,8.537295828704623
468,0.2,8.63923668123024
7043,0.2,8.125172038504312
2403,0.2,7.991216712883075
9931,0.2,6.9199671789537005
9952,0.2,9.011745740393318
9986,0.2,8.381593607258838
6863,0.2,8.116382836633655
9007,0.2,8.06890568584087
6624,0.2,8.360963524659692
5365,0.2,8.21253183768583
5341,0.2,8.584819775974136
6726,0.2,9.010968779790364
3141,0.2,8.338036683843434
6826,0.2,8.764067889216491
7405,0.2,8.94820610637916
1189,0.2,8.383555527350172
654,0.2,8.19682141048101
8101,0.2,6.307687561138471
8817,0.2,7.88496676759384
1948,0.2,8.93542174443385
5881,0.2,8.76162950491973
6346,0.2,8.737447132730072
285,0.2,7.59738144946577
4794,0.2,7.826725290745822
5081,0.2,9.035341260937745
2933,0.2,7.99381270023143
8367,0.2,8.624433731531651
6147,0.2,8.99249151321941
2583,0.2,8.340484867291948
7564,0.2,8.202093308514218
7725,0.2,8.201654910228896
1046,0.2,8.03184858924345
5831,0.2,7.228158270417749
2738,0.2,8.976392588176108
3386,0.2,8.55836588533218
278,0.2,8.820324955955236
4552,0.2,7.774942357640114
9990,0.2,8.489016839802996
3844,0.2,8.435966987155853
5526,0.2,9.030079986095267
7303,0.2,8.084220441321705
3083,0.2,8.05229103954374
8258,0.2,8.467490727260147
7084,0.2,8.11574599809718
683,0.2,8.271592457633234
4020,0.2,8.613526666945813
9192,0.2,8.579321322277536
2662,0.2,8.584593957094985
535,0.2,8.444547780177267
1307,0.2,7.714073382330322
3009,0.2,8.43829474902758
8823,0.2,8.17710928342392
9868,0.2,8.262542973940226
7857,0.2,7.992563425189438
118,0.2,8.585547271964487
2483,0.2,8.981576009425476
9607,0.2,8.12439672214798
5811,0.2,8.59304515882392
1771,0.2,7.97372643171346
5667,0.2,8.419559393896755
9684,0.2,8.223149188874627
4080,0.2,8.524236603959412
9833,0.2,8.137930658693074
1316,0.2,6.242735170937945
2895,0.2,8.246478296576255
6695,0.2,8.532205870091973
9428,0.2,8.20009266581608
4260,0.2,7.9346570547970385
549,0.2,8.25310848929458
7110,0.2,8.075656281905614
5062,0.2,8.107826646756246
6648,0.2,8.293621376912533
5219,0.2,8.582714439209344
8067,0.2,7.776571896536304
4306,0.2,8.660768676720084
5980,0.2,7.8893650979712895
5503,0.2,8.339165882404943
6277,0.2,7.655063720720268
6180,0.2,8.305267463892092
4583,0.2,7.796679075492128
5818,0.2,7.94099814719788
9728,0.2,8.75139129357062
9551,0.2,8.120337028961451
7489,0.2,8.752205075758074
8072,0.2,8.061788416692275
3513,0.2,8.90170981191773
2588,0.2,8.18194501274512
5511,0.2,8.550620193377677
3435,0.2,7.5666798641216655
434,0.2,6.618590876501695
1488,0.2,7.492626685459761
9076,0.2,8.205733664102901
8162,0.2,8.047814782644693
8985,0.2,8.044424653405764
9319,0.2,8.979088845751303
6115,0.2,8.27263490848214
2935,0.2,8.51004694798381
2018,0.2,8.608420773286632
73,0.2,7.631417004406686
4043,0.2,8.311069926224363
9720,0.2,8.402899339066987
7721,0.2,8.0736261616262
7130,0.2,8.31780580887979
8352,0.2,7.995053450529106
6697,0.2,8.14394176444436
3161,0.2,5.975756977538925
8177,0.2,8.714250458533009
5441,0.2,8.802456852856057
4739,0.2,8.225691215937912
7373,0.2,8.683574016078818
5080,0.2,6.9840097143614335
3043,0.2,7.827961976505256
5117,0.2,8.0578732981183
6740,0.2,8.602607089801294
2378,0.2,8.75424751397659
8801,0.2,8.73646704559188
6790,0.2,8.054594395220763
9090,0.2,8.310666716483945
7945,0.2,8.6820486772399
8995,0.2,7.881326106621383
4192,0.2,7.698932344633144
3440,0.2,8.892274999160005
1559,0.2,8.39005801717982
6676,0.2,8.065967036006615
3340,0.2,7.888653401437814
3192,0.2,8.959178744232712
779,0.2,8.717536963443335
4957,0.2,7.9343572342405615
8625,0.2,6.524764322734537
8145,0.2,9.118226799460212
4827,0.2,8.423657186504057
9737,0.2,8.575222743459488
934,0.2,8.434212970648371
5557,0.2,7.153053645152425
6817,0.2,7.9930068498886575
6231,0.2,8.43113859483834
6947,0.2,8.545663228674893
5324,0.2,8.16159025752017
3321,0.2,8.038691630865076
349,0.2,8.363142067066734
6940,0.2,8.230654803471685
9364,0.2,8.079870862901148
9867,0.2,8.386851118933711
8360,0.2,7.1234932299936045
8435,0.2,8.69037776087828
7670,0.2,7.86679673708275
4208,0.2,8.24145309785497
4675,0.2,8.540111170049054
2710,0.2,8.68260219654796
9004,0.2,8.346855187172078
729,0.2,8.740540368053693
7063,0.2,8.330912572339653
594,0.2,8.712216013290455
5195,0.2,8.155593621756033
2661,0.2,8.242984829990572
5316,0.2,8.644691609944344
2324,0.2,5.301344039519483
6598,0.2,8.387187141481537
1525,0.2,8.064604318234833
8528,0.2,8.454342754849502
7068,0.2,8.847699547560095
9896,0.2,8.65900878509376
6308,0.2,8.697672384793297
6649,0.2,7.6992170439167245
9304,0.2,7.544584466678321
4634,0.2,8.140561301273248
7369,0.2,8.129303916266823
2987,0.2,8.746737618103683
8458,0.2,8.209796224375069
6891,0.2,8.707551751111902
3858,0.2,7.260371576698388
3420,0.2,8.358516747856205
4688,0.2,8.349477861469921
8022,0.2,8.317540120503617
8393,0.2,8.856584277973084
3669,0.2,8.877958095261324
1913,0.2,8.666518232661463
1290,0.2,7.9963210349958285
598,0.2,8.460554318912628
5288,0.2,8.663270854554424
3237,0.2,8.385911862758148
1854,0.2,8.905792509229489
3167,0.2,8.807155493096353
2518,0.2,6.445205278252378
7779,0.2,7.722098680108303
8627,0.2,7.795691526850065
1027,0.2,7.650289534489086
5371,0.2,6.462200082776543
2699,0.2,7.88239659808741
7213,0.2,7.870409589922816
8465,0.2,7.941063268275432
919,0.2,8.124593296229655
3630,0.2,8.093898108295859
1125,0.2,6.933340321571543
7235,0.2,7.800607730067185
5165,0.2,8.481507349122209
139,0.2,8.535714858239054
5001,0.2,7.763862540433625
2897,0.2,8.407001587537735
4864,0.2,8.757848360182656
5754,0.2,8.012761991101737
1444,0.2,8.177036896093439
699,0.2,8.070922101264546
1072,0.2,8.559278432564339
8051,0.2,8.733248906955358
6274,0.2,8.244226481833364
6858,0.2,8.578854045510937
7331,0.2,7.95888720576148
8065,0.2,7.837371207101103
501,0.2,8.406965779531212
7412,0.2,8.831467284719835
9363,0.2,7.660540222495801
2441,0.2,8.022573240296174
9116,0.2,8.066976582006747
9189,0.2,7.7809466094309645
350,0.2,8.51984200487999
2871,0.2,8.047235889894859
7845,0.2,8.210727283208573
7204,0.2,8.40939932399272
3967,0.2,8.653728935577615
2190,0.2,8.023862599556864
5264,0.2,8.249826223539948
6045,0.2,8.069541131149954
6283,0.2,8.837846459177168
3360,0.2,8.664716299029312
2867,0.2,8.28651820810072
2512,0.2,8.274569397363827
6573,0.2,8.321494299829881
2706,0.2,8.2213621310186
648,0.2,8.02058741180004
8404,0.2,8.600310541654295
9950,0.2,8.076948409090773
1418,0.2,7.86587953190435
7947,0.2,8.893974504660637
6481,0.2,8.571832202325243
4951,0.2,9.06730136057549
7785,0.2,8.001213399410197
9571,0.2,8.365100929155219
4349,0.2,8.36652115922669
3032,0.2,8.16230966143898
1578,0.2,8.19961740593784
4065,0.2,8.63325617116131
6669,0.2,8.18710774613793
1776,0.2,6.854286367479518
