seed,rho,loco
8375,0.4,6.771582896032148
6936,0.4,6.532653669510264
5104,0.4,6.431058583655661
8514,0.4,8.077660468043767
4994,0.4,6.8054854993276095
8980,0.4,6.695745246409066
3925,0.4,7.409394350036115
400,0.4,6.937404035415484
6864,0.4,6.750572423472473
7441,0.4,6.118067789226585
9669,0.4,6.841274157249741
5846,0.4,7.337993776110904
3294,0.4,7.255342555841903
7006,0.4,6.846551716819607
7297,0.4,7.323020409743935
5588,0.4,6.7522172974497545
417,0.4,6.532025648327543
5838,0.4,6.835981246658097
6882,0.4,6.9846909076111015
9965,0.4,7.10855283338303
9462,0.4,7.362476482962663
9173,0.4,6.83054116272107
1643,0.4,7.000680616931969
1808,0.4,7.152675989803958
1518,0.4,7.015025733400379
3473,0.4,7.86784730098749
8622,0.4,7.163044853366834
7542,0.4,6.585065730674664
3479,0.4,7.158865457085169
517,0.4,6.778886293712032
1043,0.4,7.317676613230386
9323,0.4,6.597309622470043
1003,0.4,6.952765400859408
2128,0.4,6.615046391303004
4286,0.4,6.710568840503028
1230,0.4,6.850649399497776
5036,0.4,6.660958965607475
4145,0.4,7.193530116001579
7308,0.4,6.610053305476662
4097,0.4,6.543895411061998
5948,0.4,6.346377982251074
4874,0.4,6.4834752319642295
9865,0.4,6.614507029354417
313,0.4,7.0876169009384355
5854,0.4,6.446331440784398
1158,0.4,6.548242787163046
7200,0.4,7.597726466623895
9714,0.4,6.698111650651971
2560,0.4,6.525897356236766
836,0.4,6.537246061708582
5187,0.4,6.3300174091145935
6808,0.4,6.407164225645808
4820,0.4,7.19167959798376
7342,0.4,6.059489438792794
8036,0.4,6.649744298998003
3868,0.4,6.7988222918047105
3975,0.4,7.831017939395081
4052,0.4,6.529655269006291
3385,0.4,6.921208279716816
5556,0.4,6.8813451727830435
9778,0.4,6.533162627272722
6198,0.4,6.666262719971433
1957,0.4,7.332811131774873
255,0.4,6.453293348931706
8953,0.4,6.448851115843951
1707,0.4,7.3175423970389035
6953,0.4,6.786497133598216
9184,0.4,6.640579521686885
5370,0.4,7.062937503585382
5693,0.4,6.719182428242487
9246,0.4,6.79568684772754
1992,0.4,6.718140455667421
1050,0.4,6.998005591338612
3173,0.4,6.718253904479328
3417,0.4,7.360588996410258
6471,0.4,6.386966962534201
468,0.4,6.821906146779917
7043,0.4,7.257666869344147
2403,0.4,6.728949889694707
9931,0.4,6.531122351952473
9952,0.4,7.061888113583472
9986,0.4,6.983325997876786
6863,0.4,6.581689908230364
9007,0.4,6.963491260800689
6624,0.4,7.039374960987455
5365,0.4,6.649197867882398
5341,0.4,6.17928983914894
6726,0.4,7.029477250075044
3141,0.4,6.59149064315158
6826,0.4,6.720637482114967
7405,0.4,6.754896435295656
1189,0.4,6.537892476538499
654,0.4,6.465251163635566
8101,0.4,7.929402301141975
