seed,rho,loco
8375,0.4,6.989461226002848
6936,0.4,7.6017510324152635
5104,0.4,7.2030381618495385
8514,0.4,8.058534803776688
4994,0.4,7.182704633169168
8980,0.4,7.861625303805801
3925,0.4,6.956264517994471
400,0.4,7.821162843168842
6864,0.4,6.77825379304885
7441,0.4,6.970279042512418
9669,0.4,6.921812524140877
5846,0.4,6.611384668363209
3294,0.4,7.02256536111293
7006,0.4,7.231117051177005
7297,0.4,7.491283956450182
5588,0.4,6.893339212076825
417,0.4,7.0698539338807445
5838,0.4,7.591570631297879
6882,0.4,7.2480372416626295
9965,0.4,7.471101968397242
9462,0.4,7.588532902201619
9173,0.4,6.699350521115102
1643,0.4,6.552435346453355
1808,0.4,7.260279110243317
1518,0.4,7.216252088684151
3473,0.4,6.869219996859494
8622,0.4,7.002242550689734
7542,0.4,7.500096254093393
3479,0.4,7.0235820998769665
517,0.4,6.765690331446299
1043,0.4,7.520412509481758
9323,0.4,6.823193622164698
1003,0.4,6.965619829318219
2128,0.4,7.447792984918713
4286,0.4,7.345083478343997
1230,0.4,7.514004517282836
5036,0.4,7.351704671542711
4145,0.4,7.444846690837262
7308,0.4,7.462763033323802
4097,0.4,7.550646029871355
5948,0.4,7.584477829952741
4874,0.4,6.702641361410907
9865,0.4,7.2492597331633055
313,0.4,8.886663338206866
5854,0.4,6.81444929297977
1158,0.4,7.465674802247498
7200,0.4,7.532534731767377
9714,0.4,6.557175968936265
2560,0.4,6.75347652647126
836,0.4,7.243605675233965
5187,0.4,7.044120291027718
6808,0.4,7.051339656465543
4820,0.4,8.08435948294203
7342,0.4,6.591588802494872
8036,0.4,7.141249005455503
3868,0.4,6.991102602148267
3975,0.4,7.01661105776887
4052,0.4,6.939925787345708
3385,0.4,8.522554662445561
5556,0.4,8.064482417477924
9778,0.4,6.810635168714969
6198,0.4,7.297284780283869
1957,0.4,6.289927702659357
255,0.4,7.483825941903387
8953,0.4,6.813074527809609
1707,0.4,6.988963976173977
6953,0.4,7.129103441042043
9184,0.4,7.382615461505313
5370,0.4,7.085356573500506
5693,0.4,7.545188576063282
9246,0.4,7.371133447795556
1992,0.4,7.610393137454621
1050,0.4,6.46527707414392
3173,0.4,6.765226899618769
3417,0.4,7.580958400987475
6471,0.4,6.58476610100806
468,0.4,6.646724085726943
7043,0.4,7.008390132275642
2403,0.4,6.735426976956305
9931,0.4,6.2280070636023055
9952,0.4,8.099856699205187
9986,0.4,7.298649503948046
6863,0.4,7.220955849964031
9007,0.4,7.232111683354097
6624,0.4,7.14670148512731
5365,0.4,6.993667403002209
5341,0.4,6.930377851946589
6726,0.4,7.392562081123274
3141,0.4,7.286435287725832
6826,0.4,7.785603527244413
7405,0.4,7.779249748580539
1189,0.4,6.776012727917664
654,0.4,6.851034283812719
8101,0.4,5.556696985567526
8817,0.4,7.004092027170012
1948,0.4,6.796472201156846
5881,0.4,7.737246871073468
6346,0.4,7.571868964594776
285,0.4,7.063938184141815
4794,0.4,6.302288638213439
5081,0.4,7.584543141483723
2933,0.4,7.20586435418947
8367,0.4,7.188841220315661
6147,0.4,7.585429335970426
2583,0.4,7.3545770907947565
7564,0.4,7.183834188078523
7725,0.4,7.401545317915641
1046,0.4,6.848300967353144
5831,0.4,5.583837689216984
2738,0.4,7.428127711635756
3386,0.4,7.58505787945731
278,0.4,7.545831420512253
4552,0.4,6.769328954994905
9990,0.4,7.388329295510519
3844,0.4,6.969928698749737
5526,0.4,8.18833850891626
7303,0.4,6.982497313787768
3083,0.4,7.049245845694372
8258,0.4,6.624055332594217
7084,0.4,6.953796944626976
683,0.4,5.710922673582924
4020,0.4,6.807764147775391
9192,0.4,7.35995624949267
2662,0.4,7.291867575252787
535,0.4,7.5225265781810515
1307,0.4,7.089204406358897
3009,0.4,6.201037500133842
8823,0.4,7.174203881153602
9868,0.4,7.025766446087193
7857,0.4,7.186108804019279
118,0.4,7.468941404223553
2483,0.4,7.566484008945869
9607,0.4,7.185800002813397
5811,0.4,7.470775210741507
1771,0.4,6.856790344366283
5667,0.4,7.502176753958763
9684,0.4,6.982726830724075
4080,0.4,7.192015549475637
9833,0.4,6.828466220716993
1316,0.4,7.3995080041551775
2895,0.4,7.268420814688062
6695,0.4,7.795674018966311
9428,0.4,7.219239462730308
4260,0.4,7.046340998663288
549,0.4,6.933092377046688
7110,0.4,6.954072567753842
5062,0.4,6.7686073514703455
6648,0.4,7.208569989110453
5219,0.4,7.501103780862106
8067,0.4,6.783336965255165
4306,0.4,7.870104894454716
5980,0.4,6.881998529074224
5503,0.4,7.274077574361959
6277,0.4,6.962834572618456
6180,0.4,7.158676870261684
4583,0.4,6.8423745150814685
5818,0.4,6.743054082086938
9728,0.4,7.2988467940501796
9551,0.4,7.198714285605149
7489,0.4,7.232990265074735
8072,0.4,6.99844542421994
3513,0.4,7.702824522994854
2588,0.4,7.246130043586639
5511,0.4,7.640468127719268
3435,0.4,6.641006617654941
434,0.4,5.816658567881648
1488,0.4,6.432549374599065
9076,0.4,7.355436051808666
8162,0.4,6.48959196398328
8985,0.4,7.153205290423815
9319,0.4,6.126628331206247
6115,0.4,7.061879936795043
2935,0.4,7.428958015498479
2018,0.4,7.170084697318504
73,0.4,6.921574528403519
4043,0.4,7.194400364129257
9720,0.4,7.001246947583447
7721,0.4,5.249773364068976
7130,0.4,7.332468736386205
8352,0.4,6.690241350329574
6697,0.4,7.20334079124761
3161,0.4,6.289028643554813
8177,0.4,7.44915205779419
5441,0.4,7.317412310634208
4739,0.4,7.455768447155313
7373,0.4,7.572150567598675
5080,0.4,6.280046908928531
3043,0.4,6.910212059314237
5117,0.4,7.010759865424851
6740,0.4,7.605275399997241
2378,0.4,6.928360474161213
8801,0.4,7.261765511556302
6790,0.4,7.136395085530763
9090,0.4,7.267141355309752
7945,0.4,7.287611648747221
8995,0.4,7.116038101379794
4192,0.4,6.434236025309559
3440,0.4,7.161141062136224
1559,0.4,7.397768744957345
6676,0.4,7.040574550531801
3340,0.4,6.873223156066962
3192,0.4,7.3563745553929545
779,0.4,7.369065749064078
4957,0.4,7.047012112665913
8625,0.4,6.4511510463746085
8145,0.4,9.03394256843749
4827,0.4,7.527973526238768
9737,0.4,7.425945260388704
934,0.4,7.5055533530305825
5557,0.4,6.067156954492458
6817,0.4,6.705277907295204
6231,0.4,7.382339374933844
6947,0.4,7.414598964160071
5324,0.4,7.229144240558559
3321,0.4,6.940129155627184
349,0.4,7.342147939977885
6940,0.4,7.388665163152878
9364,0.4,6.926010235515125
9867,0.4,7.198449195847044
8360,0.4,5.9282702875605375
8435,0.4,7.739843771781249
7670,0.4,6.8535671058397964
4208,0.4,6.725579816874828
4675,0.4,7.547807793244838
2710,0.4,7.98465000786577
9004,0.4,7.787373043190721
729,0.4,8.03478281218049
7063,0.4,7.24317108705904
594,0.4,7.7081543294093535
5195,0.4,7.241853327145238
2661,0.4,7.402558970196079
5316,0.4,7.5246181197200475
2324,0.4,6.87525405231965
6598,0.4,7.586016156495586
1525,0.4,6.802777873730916
8528,0.4,6.890608927692025
7068,0.4,7.531160230813123
9896,0.4,7.756544661494901
6308,0.4,7.872834501473022
6649,0.4,6.415302025637425
9304,0.4,7.087484960298426
4634,0.4,6.925207886587577
7369,0.4,7.13361453715978
2987,0.4,7.464113518224929
8458,0.4,7.2541534597878865
6891,0.4,7.907406598599689
3858,0.4,6.682527610555886
3420,0.4,7.305150949794432
4688,0.4,7.479660705829522
8022,0.4,7.289412928524872
8393,0.4,7.743977850001008
3669,0.4,7.321146725049305
1913,0.4,7.088745285683998
1290,0.4,7.236587466244979
598,0.4,7.420878702147381
5288,0.4,7.876380409769884
3237,0.4,7.321349325716403
1854,0.4,7.8238271835309305
3167,0.4,7.6910446444913525
2518,0.4,5.559640124701017
7779,0.4,6.805551308280506
8627,0.4,7.163044697116109
1027,0.4,7.0928472663184055
5371,0.4,5.651551659972388
2699,0.4,7.006156398517422
7213,0.4,6.926301134857369
8465,0.4,6.946327065045463
919,0.4,7.1801457076161785
3630,0.4,6.883973286967563
1125,0.4,6.545648248137338
7235,0.4,7.092233970806842
5165,0.4,8.031007850581247
139,0.4,7.450534316200979
5001,0.4,7.116683423084445
2897,0.4,7.229746812110942
4864,0.4,7.6708561220255245
5754,0.4,7.168951860991271
1444,0.4,7.188850141028123
699,0.4,6.865109366722397
1072,0.4,7.571300102344747
8051,0.4,8.530575576922576
6274,0.4,7.034778166147267
6858,0.4,6.860305504831979
7331,0.4,6.309103135219864
8065,0.4,6.717506159832892
501,0.4,7.058667479694048
7412,0.4,7.025545609868034
9363,0.4,6.9210784055071155
2441,0.4,6.824914857384556
9116,0.4,7.133311603780377
9189,0.4,6.387974810428237
350,0.4,7.649231237773018
2871,0.4,6.868468633708784
7845,0.4,7.5443796048852425
7204,0.4,7.592225272133271
3967,0.4,6.984084380166644
2190,0.4,6.787097601187343
5264,0.4,7.311961598532523
6045,0.4,7.082790643917249
6283,0.4,7.3055819914188564
