seed,rho,loco
8375,0.2,7.223906864298954
6936,0.2,7.329382083852893
5104,0.2,7.301829434103933
8514,0.2,7.617080799555974
4994,0.2,7.261992463792828
8980,0.2,7.211904908320546
3925,0.2,7.316340866403198
400,0.2,7.173484563822548
6864,0.2,7.324710015416087
7441,0.2,6.826824528785295
9669,0.2,7.205322887929567
5846,0.2,7.425462962296734
3294,0.2,7.288106502030458
7006,0.2,7.401236223127705
7297,0.2,7.352115105674747
5588,0.2,7.231444647457612
417,0.2,7.281755242175957
5838,0.2,7.4759408535258425
6882,0.2,7.426578403114867
9965,0.2,7.0280004374566545
9462,0.2,7.449392145948937
9173,0.2,7.051263459709806
1643,0.2,7.075997686772947
1808,0.2,7.358765537572855
1518,0.2,7.22264727995417
3473,0.2,7.421395089507231
8622,0.2,7.134848717307936
7542,0.2,7.217910966683014
3479,0.2,7.083234146592605
517,0.2,7.426146581605136
1043,0.2,7.310727846281197
9323,0.2,7.462030244619055
1003,0.2,7.136362705065176
2128,0.2,7.230910748991625
4286,0.2,7.137899614095076
1230,0.2,7.210406005698294
5036,0.2,7.3719709462763685
4145,0.2,7.478477416543749
7308,0.2,7.196532215970706
4097,0.2,7.218407875215695
5948,0.2,7.359398690930837
4874,0.2,7.390837200887698
9865,0.2,7.23363863596106
313,0.2,7.540054484197323
5854,0.2,7.328639687580868
1158,0.2,7.426280378557637
7200,0.2,7.627376011308529
9714,0.2,7.139221379063641
2560,0.2,6.98503527788708
836,0.2,7.269543439332831
5187,0.2,7.220850493809823
6808,0.2,7.461261628857229
4820,0.2,7.1803997928791645
7342,0.2,7.278250597106576
8036,0.2,7.075486527664371
3868,0.2,7.066554144374785
3975,0.2,6.997192239833531
4052,0.2,6.927780126629223
3385,0.2,7.271465418194897
5556,0.2,7.233430317297659
9778,0.2,7.24630821201383
6198,0.2,7.303095808567261
1957,0.2,7.115533185490492
255,0.2,7.50405058325806
8953,0.2,7.272528631239002
1707,0.2,7.170971949939442
6953,0.2,7.20298662500407
9184,0.2,7.515388738776248
5370,0.2,7.116904299029724
5693,0.2,7.702055908888585
9246,0.2,7.472559895260398
1992,0.2,7.334294503133299
1050,0.2,7.491548837494926
3173,0.2,6.974333591472858
3417,0.2,7.389656150507467
6471,0.2,7.123225527955791
468,0.2,6.909899390167081
7043,0.2,7.135893438341198
2403,0.2,6.948666283416199
9931,0.2,7.071546566918545
9952,0.2,7.802054917564342
9986,0.2,7.179169828786539
6863,0.2,7.038304142210964
9007,0.2,7.115416680208245
6624,0.2,7.192026641997642
5365,0.2,7.295057746503624
5341,0.2,7.141930769924063
6726,0.2,7.423679628374811
3141,0.2,7.252674285448455
6826,0.2,7.3529650082983045
7405,0.2,7.597888052098498
1189,0.2,7.07053336222779
654,0.2,7.162890063562269
8101,0.2,7.365795820808426
8817,0.2,7.165364601654677
1948,0.2,7.2659636915917565
5881,0.2,7.467713139130576
6346,0.2,7.428647707932605
285,0.2,6.971021039893873
4794,0.2,7.3237261800190785
5081,0.2,7.399667570590482
2933,0.2,7.2133394590827145
8367,0.2,7.254191661460583
6147,0.2,7.438524432930883
2583,0.2,7.258354588315352
7564,0.2,7.33754348963536
7725,0.2,7.099378688838622
1046,0.2,7.027701859452043
5831,0.2,7.192682210483221
2738,0.2,7.379771236364512
3386,0.2,7.2596844323917775
278,0.2,7.302265458201496
4552,0.2,6.978380255830371
9990,0.2,7.306825492366599
3844,0.2,7.140014657406567
5526,0.2,7.585119452632661
7303,0.2,7.039317492736618
3083,0.2,7.182648476843669
8258,0.2,7.147109442765883
7084,0.2,7.3057149235517205
683,0.2,7.4182531457336225
4020,0.2,7.266360945604131
9192,0.2,7.330071387237895
2662,0.2,7.406739936734772
535,0.2,7.309861912979585
1307,0.2,7.262310803656244
3009,0.2,7.3003063955347995
8823,0.2,7.351869778667309
9868,0.2,6.976032121609923
7857,0.2,7.245678064872486
118,0.2,7.443812568068548
2483,0.2,7.406206046624329
9607,0.2,7.379690227062707
5811,0.2,7.2326467404135135
1771,0.2,7.0963415904796525
5667,0.2,7.727084362017723
9684,0.2,7.419938688746351
4080,0.2,7.518150855094292
9833,0.2,6.979761703626756
1316,0.2,7.023862012383203
2895,0.2,7.427464884288819
6695,0.2,7.339052480322818
9428,0.2,7.390164262156456
4260,0.2,7.353005027657278
549,0.2,7.212440506706901
7110,0.2,7.620674786561541
5062,0.2,7.241617093870207
6648,0.2,7.17231220030489
5219,0.2,7.27451247994194
8067,0.2,7.212650840687709
4306,0.2,7.2430559767866765
5980,0.2,7.179498059536844
5503,0.2,7.301848363401836
6277,0.2,7.194740954192071
6180,0.2,7.2487587815465835
4583,0.2,7.492955650192108
5818,0.2,6.890208823880866
9728,0.2,7.283050577369129
9551,0.2,7.332739644260134
7489,0.2,7.106286202799458
8072,0.2,7.162161239324303
3513,0.2,7.382211709107019
2588,0.2,7.537906535691136
5511,0.2,7.165969480859214
3435,0.2,7.431820043308622
434,0.2,7.101386250733448
1488,0.2,6.878146128336079
9076,0.2,7.404190639324361
8162,0.2,7.095018388406853
8985,0.2,7.166404266629728
9319,0.2,7.145568333266755
6115,0.2,7.42503277560887
2935,0.2,7.265639291857804
2018,0.2,7.273284107145865
73,0.2,7.176360408806705
4043,0.2,7.344747452981151
9720,0.2,7.351078371674597
