seed,rho,loco
8375,0.1,7.481914700330327
6936,0.1,7.567415950923187
5104,0.1,7.536976236894752
8514,0.1,7.854724548881986
4994,0.1,7.498316271122968
8980,0.1,7.421536758045799
3925,0.1,7.565549612482044
400,0.1,7.423434087904318
6864,0.1,7.558917294951091
7441,0.1,7.0617697460220645
9669,0.1,7.437731046907191
5846,0.1,7.663504911501311
3294,0.1,7.542964995047214
7006,0.1,7.656464810198772
7297,0.1,7.586975424152652
5588,0.1,7.470132384159889
417,0.1,7.538005186522206
5838,0.1,7.755796212694357
6882,0.1,7.672507188229914
9965,0.1,7.284245523873708
9462,0.1,7.701283463772252
9173,0.1,7.307101843560008
1643,0.1,7.311950642375296
1808,0.1,7.609031132907037
1518,0.1,7.478366794741779
3473,0.1,7.654239797923971
8622,0.1,7.3926652115608915
7542,0.1,7.466440675996513
3479,0.1,7.338768792120394
517,0.1,7.689594981219145
1043,0.1,7.5510722490580315
9323,0.1,7.695966344016488
1003,0.1,7.397690368553436
2128,0.1,7.455172431169693
4286,0.1,7.410333636052184
1230,0.1,7.426590057750978
5036,0.1,7.604193978717583
4145,0.1,7.7135716554722755
7308,0.1,7.45475412678045
4097,0.1,7.479038670428157
5948,0.1,7.593046927555549
4874,0.1,7.642721037995095
9865,0.1,7.480812095553331
313,0.1,7.790891490022633
5854,0.1,7.585422119752247
1158,0.1,7.693013860232888
7200,0.1,7.885749966815479
9714,0.1,7.375683226795733
2560,0.1,7.217806222849766
836,0.1,7.521581624124954
5187,0.1,7.468127935245351
6808,0.1,7.719324143438053
4820,0.1,7.430586006441021
7342,0.1,7.5105610353076635
8036,0.1,7.3134326879545615
3868,0.1,7.299731520532432
3975,0.1,7.243895527215657
4052,0.1,7.177665020913426
3385,0.1,7.518476808470119
5556,0.1,7.478404894521388
9778,0.1,7.4790117505989
6198,0.1,7.564733764652873
1957,0.1,7.3632354811814755
255,0.1,7.712173628065701
8953,0.1,7.52598657723964
1707,0.1,7.407287452839946
6953,0.1,7.444299770324683
9184,0.1,7.762999213572606
5370,0.1,7.333172106128793
5693,0.1,7.942391513469087
9246,0.1,7.721531351439787
1992,0.1,7.606047757384283
1050,0.1,7.734988156893624
3173,0.1,7.208416646005232
3417,0.1,7.637033351884879
6471,0.1,7.350110135961847
468,0.1,7.158617382830647
7043,0.1,7.403110191903118
2403,0.1,7.186038691335097
9931,0.1,7.314582665477196
9952,0.1,8.048390075848426
9986,0.1,7.44116667305088
6863,0.1,7.287177868517364
9007,0.1,7.3538016556331405
6624,0.1,7.437421708049348
5365,0.1,7.544386289005921
5341,0.1,7.378237837611543
6726,0.1,7.669105492253173
3141,0.1,7.492419395893989
6826,0.1,7.580541736721466
7405,0.1,7.836612381587277
1189,0.1,7.304267522215416
654,0.1,7.394525799167343
8101,0.1,7.6130337712242175
8817,0.1,7.407974491913147
1948,0.1,7.511682021734755
5881,0.1,7.7361232381951375
6346,0.1,7.6992836708166195
285,0.1,7.207793996255561
4794,0.1,7.567171909515164
5081,0.1,7.6578580593041385
2933,0.1,7.457075910017554
8367,0.1,7.495433814246895
6147,0.1,7.694385930044019
2583,0.1,7.51121215768838
7564,0.1,7.572406942978886
7725,0.1,7.350713311650333
1046,0.1,7.274213900161344
5831,0.1,7.449924680771129
2738,0.1,7.609617985890539
3386,0.1,7.504654834352668
278,0.1,7.580631617563664
4552,0.1,7.238171698478867
9990,0.1,7.569284983829301
3844,0.1,7.390679156852708
5526,0.1,7.833715349952484
7303,0.1,7.290060977829789
3083,0.1,7.430860188107646
8258,0.1,7.397276495273702
7084,0.1,7.558845570190417
683,0.1,7.675555813312027
4020,0.1,7.513258282833948
9192,0.1,7.5780101556612856
2662,0.1,7.640331743093457
535,0.1,7.56546795450576
1307,0.1,7.512141408401691
3009,0.1,7.540342429929443
8823,0.1,7.623753063495933
9868,0.1,7.22134271542028
7857,0.1,7.495144167363216
118,0.1,7.682625206799201
2483,0.1,7.656061964651657
9607,0.1,7.627497433736107
5811,0.1,7.457644408781491
1771,0.1,7.356338732873625
5667,0.1,7.983193667789287
9684,0.1,7.667960076621534
4080,0.1,7.767998141454409
9833,0.1,7.226130641470344
1316,0.1,7.259185863608688
2895,0.1,7.6685400572230895
6695,0.1,7.601020423727714
9428,0.1,7.624771802017642
4260,0.1,7.590297927550265
549,0.1,7.473940289671018
7110,0.1,7.875667460365947
5062,0.1,7.495566415423475
6648,0.1,7.416488034859985
5219,0.1,7.511353977458271
8067,0.1,7.473620260654755
4306,0.1,7.475458296017311
5980,0.1,7.443236239567427
5503,0.1,7.539863840363246
6277,0.1,7.423518675698032
6180,0.1,7.488897082002155
4583,0.1,7.7355611323407345
5818,0.1,7.119235083032913
9728,0.1,7.518362123448237
9551,0.1,7.581524619521929
7489,0.1,7.34373154074699
8072,0.1,7.391894478489111
