seed,rho,loco
8375,0.1,10.412606412069518
6936,0.1,10.564447587849655
5104,0.1,11.176502764655497
8514,0.1,10.726562546492751
4994,0.1,10.745215469096088
8980,0.1,11.206584404940736
3925,0.1,9.636791118043298
400,0.1,11.28863743375097
6864,0.1,10.461238665596772
7441,0.1,11.373359826328668
9669,0.1,11.187672942149733
5846,0.1,9.51715754736396
3294,0.1,11.798027368334852
7006,0.1,10.357522700264324
7297,0.1,11.202878747009372
5588,0.1,10.42704298295892
417,0.1,10.592914993502905
5838,0.1,9.971053049850742
6882,0.1,10.62340824677273
9965,0.1,10.262365661896492
9462,0.1,10.389533420422808
9173,0.1,10.992044173088765
1643,0.1,10.172884042049322
1808,0.1,10.976807338100832
1518,0.1,10.241438046811185
3473,0.1,9.954225479251884
8622,0.1,10.689342980648805
7542,0.1,10.71468192009597
3479,0.1,10.459727390832965
517,0.1,9.866593087424121
1043,0.1,10.732043730738212
9323,0.1,10.543576964081318
1003,0.1,10.3652840389635
2128,0.1,10.213490373590261
4286,0.1,11.199750297843016
1230,0.1,10.117287038145987
5036,0.1,11.100142811824966
4145,0.1,10.44155505912213
7308,0.1,10.550177835816141
4097,0.1,10.361444200572606
5948,0.1,11.151830354085881
4874,0.1,10.636685145534916
9865,0.1,11.888261933364463
313,0.1,10.453991962144588
5854,0.1,10.620427746051543
1158,0.1,10.399013635172873
7200,0.1,10.49205066454805
9714,0.1,10.9956518900728
2560,0.1,10.744209098416864
836,0.1,10.930968202350432
5187,0.1,10.716778807759963
6808,0.1,11.697124626982404
4820,0.1,10.510458109747756
7342,0.1,10.340220523631228
8036,0.1,11.003706307417962
3868,0.1,10.05105610347297
3975,0.1,10.257389162319749
4052,0.1,9.91013389511087
3385,0.1,11.252072081250866
5556,0.1,11.669800866201097
9778,0.1,10.373525395435312
6198,0.1,10.020918727191876
1957,0.1,10.337750931937332
255,0.1,10.366938634861722
8953,0.1,10.62872925173463
1707,0.1,10.062624710306526
6953,0.1,10.42153879988033
9184,0.1,11.045904322136682
5370,0.1,10.10490264231736
5693,0.1,10.1717468736409
9246,0.1,11.324538997964382
1992,0.1,9.888005684324522
1050,0.1,10.401513783674556
3173,0.1,11.644170238439749
3417,0.1,10.95790941592403
6471,0.1,10.11757517157583
468,0.1,10.505131890985446
7043,0.1,10.132181262120286
2403,0.1,11.163027141906104
9931,0.1,10.139942899117303
9952,0.1,10.456433140265778
9986,0.1,10.522693631887002
6863,0.1,10.998375780528846
9007,0.1,10.213899244677169
6624,0.1,11.012265882135623
5365,0.1,10.857753397321652
5341,0.1,11.588321305744833
6726,0.1,10.305041064863644
3141,0.1,11.129134732473778
6826,0.1,11.385796317593247
7405,0.1,10.13440755145293
1189,0.1,11.255926319775593
654,0.1,9.967690266065382
8101,0.1,10.84975734562015
8817,0.1,10.688651838477751
1948,0.1,10.473926739243682
5881,0.1,9.736103385413198
6346,0.1,10.388390138466743
285,0.1,10.769143299872809
4794,0.1,10.271123150944492
5081,0.1,11.089374334841219
2933,0.1,10.925833976927194
8367,0.1,10.767387110441929
6147,0.1,11.384228480007753
2583,0.1,10.294612306425071
7564,0.1,10.343665659554492
7725,0.1,9.966208009379969
1046,0.1,11.00731835732521
5831,0.1,11.326849897518606
2738,0.1,10.24425705366497
3386,0.1,10.6019443463916
278,0.1,11.396462393089475
4552,0.1,10.838864889396875
9990,0.1,10.806991831613312
3844,0.1,10.632111827228142
5526,0.1,10.052597774601907
7303,0.1,10.823798201624498
3083,0.1,9.789509762581883
8258,0.1,10.36353068695971
7084,0.1,11.753215294006155
683,0.1,11.163652926207257
4020,0.1,9.644148005707244
9192,0.1,10.974413344547877
2662,0.1,11.085655822555907
535,0.1,11.150385958024508
1307,0.1,11.787380168448514
3009,0.1,10.341166161016977
8823,0.1,10.07266475007772
9868,0.1,10.653858615911918
7857,0.1,10.749757747498464
118,0.1,10.244343906186085
2483,0.1,10.572825942268938
9607,0.1,9.778850888563607
5811,0.1,10.325348417808897
1771,0.1,10.39681918317197
5667,0.1,10.561471590009067
9684,0.1,10.331017755079198
4080,0.1,10.730069976645659
9833,0.1,10.492034919526063
1316,0.1,9.990492432611447
2895,0.1,10.966031295635297
6695,0.1,10.931606950576812
9428,0.1,11.204782042059838
4260,0.1,10.137025865304173
549,0.1,10.332973833762239
7110,0.1,11.769942656127224
5062,0.1,10.946665133041414
6648,0.1,10.238396045829674
5219,0.1,11.31986695995569
8067,0.1,10.284652068971777
4306,0.1,10.392310887436562
5980,0.1,10.712968123697687
5503,0.1,9.555959538000845
6277,0.1,11.85429886105139
6180,0.1,11.12320340446286
4583,0.1,10.793913069172929
5818,0.1,9.696139474273668
9728,0.1,10.045300612634161
9551,0.1,10.002389644414897
7489,0.1,11.520006267406973
8072,0.1,10.334135514655234
3513,0.1,10.43826998062412
2588,0.1,10.452984282633645
5511,0.1,10.483245346290337
3435,0.1,10.496475783886265
434,0.1,9.866014161851615
1488,0.1,9.720847460927581
9076,0.1,9.126233445981134
8162,0.1,11.048276990314662
8985,0.1,10.946099677525577
9319,0.1,10.476310136214192
6115,0.1,10.30622491500209
2935,0.1,9.625272352804043
2018,0.1,11.548839780137973
73,0.1,10.30874653166266
4043,0.1,10.686080583447193
9720,0.1,10.634516609819993
7721,0.1,10.00299010841858
7130,0.1,10.43711699727361
8352,0.1,11.362749423185845
6697,0.1,10.688634146896941
3161,0.1,9.587014971180562
8177,0.1,11.022793850077472
5441,0.1,11.133653137317962
4739,0.1,11.081975906471143
7373,0.1,10.9320493775475
5080,0.1,10.868002638166752
3043,0.1,11.211068585456541
5117,0.1,11.82092952705824
6740,0.1,10.947793886249386
2378,0.1,9.968893124162705
8801,0.1,10.845413480469759
6790,0.1,11.255454323725335
9090,0.1,11.16974819904726
7945,0.1,9.961924681116631
8995,0.1,8.821913626961607
4192,0.1,10.92889387276793
3440,0.1,9.715536997429552
1559,0.1,10.853049881564747
6676,0.1,9.906968823258563
3340,0.1,10.956885735744859
3192,0.1,9.852813740097016
779,0.1,10.579888109463132
4957,0.1,12.178911955946855
8625,0.1,11.63194245539787
8145,0.1,11.747666215371158
4827,0.1,11.003887873619092
9737,0.1,11.058865143698121
934,0.1,10.87805827125127
5557,0.1,10.188447715388413
6817,0.1,10.84184339723835
6231,0.1,11.540417591872847
6947,0.1,10.971395258443517
5324,0.1,11.0228249898301
3321,0.1,10.981089551372914
349,0.1,10.138178674192984
6940,0.1,10.325768943055845
9364,0.1,10.637844196994287
9867,0.1,10.274824673138827
8360,0.1,11.774530669390687
8435,0.1,10.043516617154527
7670,0.1,10.741699932663625
4208,0.1,10.422314995758612
4675,0.1,9.753196227620057
2710,0.1,10.153828767177632
9004,0.1,9.86770423052345
729,0.1,11.331885727551116
7063,0.1,10.637973446744445
594,0.1,8.910627020501177
5195,0.1,11.078710992407242
2661,0.1,11.790823941073615
5316,0.1,11.03052532532765
2324,0.1,10.218891658654012
6598,0.1,10.739205571547776
1525,0.1,10.476137264937316
8528,0.1,10.65739089703122
7068,0.1,10.784718675766253
9896,0.1,10.311399154573877
6308,0.1,10.008254288973376
6649,0.1,10.367218099944113
9304,0.1,9.30476826490205
4634,0.1,11.27025901852547
7369,0.1,10.287972305948529
2987,0.1,9.66629323324327
8458,0.1,10.660470617368585
6891,0.1,10.963251896654732
3858,0.1,10.692537359687796
3420,0.1,10.383812725784008
4688,0.1,10.373516412208035
8022,0.1,11.381425201595558
8393,0.1,11.446657028977533
3669,0.1,10.387079917339431
1913,0.1,9.732761749845066
1290,0.1,10.959345774267444
598,0.1,9.793232783593467
5288,0.1,10.867695603596136
3237,0.1,10.370089710102638
1854,0.1,11.13286085376337
3167,0.1,10.054789824628404
2518,0.1,10.388562801796994
7779,0.1,11.026270911163248
8627,0.1,10.96602464769898
1027,0.1,11.05522983090049
5371,0.1,10.46413345424152
2699,0.1,11.157115060367481
7213,0.1,10.736094143169122
8465,0.1,10.93696600038982
919,0.1,10.86309557363644
3630,0.1,10.693105847517757
1125,0.1,11.802726976563534
7235,0.1,10.559204897401177
5165,0.1,9.835945703386983
139,0.1,10.862415456400019
5001,0.1,11.581050652429056
2897,0.1,11.269374990255049
4864,0.1,10.565553694392648
5754,0.1,10.350344177111861
1444,0.1,10.306187049975634
699,0.1,10.082202834647617
1072,0.1,9.976788294203905
8051,0.1,10.727704992532514
6274,0.1,10.976952655419282
6858,0.1,10.058304569424418
7331,0.1,11.126378658140297
8065,0.1,10.003799761988041
501,0.1,10.215803163997053
7412,0.1,10.570035106510637
9363,0.1,9.854146712494511
2441,0.1,10.646017774006216
9116,0.1,10.295684481273208
9189,0.1,10.73051331811146
350,0.1,11.163939018298347
2871,0.1,10.694694853316383
7845,0.1,10.157801240157704
7204,0.1,10.810792319920235
3967,0.1,11.438594945961887
2190,0.1,12.36069377255684
5264,0.1,9.906963615781095
6045,0.1,11.476650101327724
6283,0.1,10.251667607108065
3360,0.1,11.314522522076865
2867,0.1,11.205843974101606
2512,0.1,10.342149554387637
6573,0.1,10.119737496776622
2706,0.1,9.933504311339272
648,0.1,11.775839326021224
8404,0.1,11.147137359056009
9950,0.1,10.76106753334042
1418,0.1,11.138496437896986
7947,0.1,9.932908580415365
6481,0.1,11.234488703070202
4951,0.1,9.423526498735036
7785,0.1,11.173635419234543
9571,0.1,9.356549772379054
