seed,rho,loco
8375,0.1,8.313646031010338
6936,0.1,8.45220032232116
5104,0.1,8.649170249916054
8514,0.1,8.147119105104826
4994,0.1,8.494761323021566
8980,0.1,8.254322043118844
3925,0.1,8.368108706094398
400,0.1,8.238495954735136
6864,0.1,8.366342474922668
7441,0.1,8.668551026894182
9669,0.1,8.461160014211169
5846,0.1,8.316537512282554
3294,0.1,8.58681437913701
7006,0.1,8.117645295257606
7297,0.1,8.520852252837487
5588,0.1,8.372575546327539
417,0.1,8.4947442332614
5838,0.1,8.489711235529715
6882,0.1,8.420298639449479
9965,0.1,8.242342159441332
9462,0.1,8.431056172620723
9173,0.1,8.388185604843752
1643,0.1,8.440513169023818
1808,0.1,8.538898168927792
1518,0.1,8.236189067480556
3473,0.1,8.266610916825615
8622,0.1,8.205664211907019
7542,0.1,8.53348745176687
3479,0.1,8.130285867933653
517,0.1,8.247288227446534
1043,0.1,8.316964488171273
9323,0.1,7.94011250056825
1003,0.1,8.405560557547323
2128,0.1,8.114655861497846
4286,0.1,8.37234343922951
1230,0.1,8.224961936784151
5036,0.1,8.387057337192376
4145,0.1,8.227167292169817
7308,0.1,8.333400131205678
4097,0.1,8.403037221396934
5948,0.1,8.28858365285648
4874,0.1,8.116562975603761
9865,0.1,8.809987715073582
313,0.1,8.226708704555229
5854,0.1,8.015907141115813
1158,0.1,8.020565362750613
7200,0.1,8.392746916333016
9714,0.1,8.620759373340718
2560,0.1,8.15396967382596
836,0.1,8.463759826848225
5187,0.1,8.255205267884811
6808,0.1,8.60247987095671
4820,0.1,8.010257773184804
7342,0.1,8.256691084491955
8036,0.1,8.633689409929989
3868,0.1,7.968111249413472
3975,0.1,8.202189551524565
4052,0.1,8.284617306465748
3385,0.1,8.188488108111898
5556,0.1,8.564243084971627
9778,0.1,8.45916125164555
6198,0.1,8.332041419192121
1957,0.1,8.022664658826292
255,0.1,8.173211189925773
8953,0.1,8.74333929170488
1707,0.1,8.251255386653824
6953,0.1,8.197932763739939
9184,0.1,8.395566506891521
5370,0.1,8.375206458387712
5693,0.1,8.155379165565783
9246,0.1,8.613090882249361
1992,0.1,7.934194505849373
1050,0.1,7.968973949057626
3173,0.1,8.029373416096503
3417,0.1,8.646611467815937
6471,0.1,8.272369136169488
468,0.1,8.304164815268368
7043,0.1,8.224285214535836
2403,0.1,8.22860727124927
9931,0.1,8.310035107808556
9952,0.1,8.311610114785873
9986,0.1,8.705752588741806
6863,0.1,8.616519375832674
9007,0.1,8.508922537680782
6624,0.1,8.38697348597163
5365,0.1,8.535331493046034
5341,0.1,8.347267476263228
6726,0.1,8.402853693091766
3141,0.1,8.556587680015893
6826,0.1,8.334234588506462
7405,0.1,8.142979906377283
1189,0.1,8.347823825400303
654,0.1,8.095758791458076
8101,0.1,8.36420981792853
8817,0.1,8.283593820282256
1948,0.1,8.3539975337022
5881,0.1,8.356756983848706
6346,0.1,8.303329753525357
285,0.1,8.684675633637443
4794,0.1,8.426318828852251
5081,0.1,8.48970751175208
2933,0.1,8.301946134498325
8367,0.1,8.374333244577846
6147,0.1,8.745809907523292
2583,0.1,8.444872535169788
7564,0.1,8.207078917681084
7725,0.1,8.283559270108809
1046,0.1,8.284793762825489
5831,0.1,8.721994805541701
2738,0.1,8.639303135462649
3386,0.1,8.213208020302648
278,0.1,8.459837190414898
4552,0.1,8.523689830199462
9990,0.1,8.183794406387287
3844,0.1,8.192950956674702
5526,0.1,8.238791601404165
7303,0.1,8.330292897602368
3083,0.1,8.114487726110179
8258,0.1,8.266722875920628
7084,0.1,8.240325280012987
683,0.1,8.375686961966796
4020,0.1,7.944717585612834
9192,0.1,8.399699691871847
2662,0.1,8.210422533415564
535,0.1,8.424049861983177
1307,0.1,8.505554582691731
3009,0.1,8.337905424559608
8823,0.1,8.308690629691272
9868,0.1,8.502919706842999
7857,0.1,8.312437620324047
118,0.1,8.563587441250906
2483,0.1,8.445386739782922
9607,0.1,8.238887349151277
5811,0.1,8.41971743226926
1771,0.1,8.024097208056945
5667,0.1,8.379833286994609
9684,0.1,8.270265808467363
4080,0.1,8.260062305278678
9833,0.1,8.313756607148981
1316,0.1,7.982834042811511
2895,0.1,8.267388606059578
6695,0.1,8.357295987238727
9428,0.1,8.429256406990707
4260,0.1,8.357923960869195
549,0.1,8.28253022002521
7110,0.1,8.403003164577967
5062,0.1,8.23706479058778
6648,0.1,8.656792276487524
5219,0.1,8.328313697637293
8067,0.1,8.25977941107175
4306,0.1,8.331345859512329
5980,0.1,8.32578610614704
5503,0.1,8.302794767995264
6277,0.1,8.604564802945477
6180,0.1,8.463496369142247
4583,0.1,8.385263924764722
5818,0.1,8.034476518426754
9728,0.1,8.206496087376857
9551,0.1,8.30804016342457
7489,0.1,8.574742211928795
8072,0.1,8.263289538643152
3513,0.1,8.193888106384104
2588,0.1,8.416180573644928
5511,0.1,8.166064648646808
3435,0.1,8.144545472846781
434,0.1,8.309074222820815
1488,0.1,8.222498818263265
9076,0.1,8.366920200799207
8162,0.1,8.347240190162825
8985,0.1,8.308501139343361
9319,0.1,8.532796570911685
6115,0.1,8.185242342827534
2935,0.1,8.129107090631882
2018,0.1,8.472905509078366
73,0.1,8.449372314454928
4043,0.1,8.277739466925215
9720,0.1,8.395345949275267
7721,0.1,7.962727982204216
7130,0.1,8.346957467611887
8352,0.1,8.642478168936789
6697,0.1,8.092242952386997
3161,0.1,8.518189066674408
8177,0.1,8.317705364762386
5441,0.1,8.535888401546002
4739,0.1,8.133635497361832
7373,0.1,8.44375520345096
5080,0.1,8.364667516801376
3043,0.1,8.398427588290986
5117,0.1,8.545196195157605
6740,0.1,8.616496875386897
2378,0.1,8.201344276668449
8801,0.1,8.154730812897641
6790,0.1,8.331908516544358
9090,0.1,8.079317900181895
7945,0.1,8.056644308607083
8995,0.1,7.889815842697571
4192,0.1,8.615481337717583
3440,0.1,8.266081525553448
1559,0.1,8.26478411649826
6676,0.1,8.233863226267756
3340,0.1,8.665449268597909
3192,0.1,8.224903368126455
779,0.1,8.14902326123902
4957,0.1,8.645629758727042
8625,0.1,8.462277243594437
8145,0.1,8.432503981165894
4827,0.1,8.151081660728154
9737,0.1,8.263072027682371
934,0.1,8.58611800867575
5557,0.1,8.287813980427304
6817,0.1,8.32216723939165
6231,0.1,8.330679386899407
6947,0.1,8.525133580156666
