seed,rho,loco
8375,0.2,0.3834488973629835
6936,0.2,4.975985732813596
5104,0.2,4.495267974405312
8514,0.2,3.618267224347882
4994,0.2,3.6243267321622934
8980,0.2,4.618356640320565
3925,0.2,4.541739676652615
400,0.2,2.6863208951260003
6864,0.2,4.062523942858055
7441,0.2,3.9550333342572674
9669,0.2,5.009530720811195
5846,0.2,2.583003075835892
3294,0.2,4.159425024260459
7006,0.2,3.15635751194187
7297,0.2,3.494868092693123
5588,0.2,5.180043805524734
417,0.2,4.093581355294317
5838,0.2,4.780685288775819
6882,0.2,4.960094112864711
9965,0.2,5.404386894776865
9462,0.2,3.6597324765694346
9173,0.2,5.103517405441028
1643,0.2,6.098002741227484
1808,0.2,3.868087634280233
1518,0.2,4.60073580190492
3473,0.2,4.070717854053317
8622,0.2,3.7355329872103162
7542,0.2,3.585250669888117
3479,0.2,4.802268897742138
517,0.2,3.624662865823364
1043,0.2,3.86177377670686
9323,0.2,3.40630077233876
1003,0.2,5.7176578451591755
2128,0.2,4.469197007424638
4286,0.2,5.239168914624763
1230,0.2,4.054055418036292
5036,0.2,3.4318495054644664
4145,0.2,3.6875277560653625
7308,0.2,2.429377969887243
4097,0.2,3.363917885314134
5948,0.2,4.00796168883323
4874,0.2,3.341266015450339
9865,0.2,3.4412317593617345
313,0.2,2.9175351766814277
5854,0.2,5.244746022573224
1158,0.2,4.301537528157624
7200,0.2,4.52812603279094
9714,0.2,3.5017482376715847
2560,0.2,3.7036345035368576
836,0.2,4.683179165566505
5187,0.2,2.9724599354330614
6808,0.2,3.3943857095389323
4820,0.2,1.3997824293699157
7342,0.2,4.920683430410886
8036,0.2,4.764486315709613
3868,0.2,4.913601779396984
3975,0.2,2.9074636821311337
4052,0.2,4.875133426547645
3385,0.2,4.52697981085533
5556,0.2,5.085463714710535
9778,0.2,4.4420702352900125
6198,0.2,4.9275462066746645
1957,0.2,5.390659300471313
255,0.2,4.498523364355732
8953,0.2,6.287057131124284
1707,0.2,6.045909587954899
6953,0.2,4.665065529938735
9184,0.2,3.0559047290749906
5370,0.2,3.5355180389372105
5693,0.2,4.6015252694131625
9246,0.2,5.438752737367352
1992,0.2,4.01789331329215
1050,0.2,3.5626401071595897
3173,0.2,4.8497332292590425
3417,0.2,3.5120459133105246
6471,0.2,3.379856088138684
468,0.2,4.100681712621576
7043,0.2,3.3687751211958723
2403,0.2,5.341947378664617
9931,0.2,3.76314317963042
9952,0.2,3.204619568102892
9986,0.2,4.315847973171557
6863,0.2,4.487416785195435
9007,0.2,4.82549853016668
6624,0.2,2.9844358226418333
5365,0.2,3.8663424963415736
5341,0.2,3.964641415770643
6726,0.2,3.799752178040663
3141,0.2,5.010522929019393
6826,0.2,4.183706452089121
7405,0.2,4.051607304349339
1189,0.2,4.992348463881278
654,0.2,3.522922632397158
8101,0.2,5.193114003564428
8817,0.2,3.57422750392465
1948,0.2,4.98956529438853
5881,0.2,5.377251372924173
6346,0.2,3.954054405365218
285,0.2,5.289778484309233
4794,0.2,4.916082211797617
5081,0.2,4.547498711822412
2933,0.2,3.234887234447756
8367,0.2,4.761601260204337
6147,0.2,4.995067626857889
2583,0.2,3.8139864925313045
7564,0.2,6.0580350516046995
7725,0.2,4.018774526242515
1046,0.2,3.811473711816401
5831,0.2,4.570930047383449
2738,0.2,4.462910172008321
3386,0.2,3.7145505105006773
278,0.2,3.6774148731503686
4552,0.2,3.737120117275655
9990,0.2,4.790497189173351
3844,0.2,4.760116653296585
5526,0.2,2.761001423233564
7303,0.2,3.7229059210560376
3083,0.2,2.101319453286502
8258,0.2,3.240865584880215
7084,0.2,1.8476605313106624
683,0.2,4.551087948912512
4020,0.2,3.4739159545800558
9192,0.2,5.504679316044507
2662,0.2,3.9214444717050387
535,0.2,3.4311939801640623
1307,0.2,2.96953154234612
3009,0.2,4.1045203868344124
8823,0.2,4.916288155051129
9868,0.2,3.044184463997137
7857,0.2,4.030368391773617
118,0.2,5.724602957330694
2483,0.2,3.914294105648379
9607,0.2,3.5071899269768725
5811,0.2,4.875544140396711
1771,0.2,2.205488329936811
5667,0.2,4.111676561175752
9684,0.2,2.654661299256384
4080,0.2,4.180287727068908
9833,0.2,4.603755098522678
1316,0.2,3.739953579913017
2895,0.2,2.291630187729984
6695,0.2,4.460334935360237
9428,0.2,4.27436586105034
4260,0.2,4.424124558715622
549,0.2,2.9935910594895034
7110,0.2,4.33683326730182
5062,0.2,4.24697894917305
6648,0.2,3.303473913182213
5219,0.2,3.20414756867196
8067,0.2,3.541940560409179
4306,0.2,4.214955399373679
5980,0.2,4.323872487244445
5503,0.2,4.361681740557849
6277,0.2,4.558617134648298
6180,0.2,2.96973652556297
4583,0.2,4.1615082017841925
5818,0.2,3.8869772550833215
9728,0.2,3.5387617910233367
9551,0.2,4.406808273050135
7489,0.2,5.067444902692138
8072,0.2,1.9105850046726633
3513,0.2,5.496023198333651
2588,0.2,4.352424462339634
5511,0.2,4.013739805231527
3435,0.2,4.809307838785756
434,0.2,4.1326872034870785
1488,0.2,3.9635419795106817
9076,0.2,3.9989252816767227
8162,0.2,2.441369556751429
8985,0.2,4.046482887162016
9319,0.2,4.9022660481949725
6115,0.2,4.669533189989213
2935,0.2,3.13920061557822
2018,0.2,4.160628256334338
73,0.2,3.201398267126782
4043,0.2,2.4000990653621326
9720,0.2,4.104299436158513
7721,0.2,2.9899924985431134
7130,0.2,4.56288028574752
8352,0.2,5.930785340587109
6697,0.2,4.002129786446954
3161,0.2,3.57871237753095
8177,0.2,4.396808787628878
5441,0.2,4.807779697006415
4739,0.2,4.661228882373242
7373,0.2,3.3232268014109785
5080,0.2,3.893987317331492
3043,0.2,3.720210171116012
5117,0.2,3.0447242747085195
6740,0.2,3.9960545169366117
2378,0.2,3.9985681383396887
8801,0.2,3.5037699372093396
