seed,rho,loco
8375,0.5,8.584955267789804
6936,0.5,8.770637610567068
5104,0.5,8.472858193869932
8514,0.5,8.747519310435933
4994,0.5,8.616563584627933
8980,0.5,8.282679518931825
3925,0.5,8.615794596419377
400,0.5,7.7500062035027835
6864,0.5,8.37948630388225
7441,0.5,7.789054862075277
9669,0.5,8.280987457982178
5846,0.5,8.593168122780048
3294,0.5,8.325435777103756
7006,0.5,8.732251093297767
7297,0.5,8.341475752540644
5588,0.5,8.174476087287111
417,0.5,8.520629068928821
5838,0.5,8.234903648949917
6882,0.5,8.184234230598074
9965,0.5,7.623729311281423
9462,0.5,9.13299226583937
9173,0.5,7.602978312124055
1643,0.5,8.305605684870729
1808,0.5,8.808693237307248
1518,0.5,8.506778002232162
3473,0.5,8.146714696385105
8622,0.5,8.398827190996897
7542,0.5,7.895164918959942
3479,0.5,8.047766316507861
517,0.5,8.939029193391468
1043,0.5,8.934515297884772
9323,0.5,8.307480408245977
1003,0.5,7.800456180205044
2128,0.5,8.782985322347876
4286,0.5,8.085485941750697
1230,0.5,8.073924405781117
5036,0.5,7.958739826141929
4145,0.5,7.801680620461847
7308,0.5,8.455313993834206
4097,0.5,8.064320744985814
5948,0.5,8.471416551617647
4874,0.5,8.082451759331082
9865,0.5,8.632388422567477
313,0.5,8.800331638569423
5854,0.5,8.747775396243817
1158,0.5,7.816008684523517
7200,0.5,8.788916174646879
9714,0.5,8.503276197182718
2560,0.5,7.7168400805312976
836,0.5,8.28407897465613
5187,0.5,7.726053676341957
6808,0.5,8.457431136013948
4820,0.5,8.209719443346916
7342,0.5,8.713624423408733
8036,0.5,8.049334632246822
3868,0.5,7.900055126425501
3975,0.5,8.314237529448464
4052,0.5,8.053572295380784
3385,0.5,8.617492606504712
5556,0.5,8.199083805512858
9778,0.5,8.36443359000704
6198,0.5,8.39618131017858
1957,0.5,7.886811926604427
255,0.5,8.46841023016995
8953,0.5,7.87012925578331
1707,0.5,8.167284333680952
6953,0.5,8.311700150450196
9184,0.5,8.598756763301267
5370,0.5,7.716399424422959
5693,0.5,8.69856311697757
9246,0.5,7.860231383783393
1992,0.5,8.7493742531393
1050,0.5,8.552286250586228
3173,0.5,7.9977982765005695
3417,0.5,8.666866757344776
6471,0.5,8.157845859300327
468,0.5,7.545274611247796
7043,0.5,8.36555006839812
2403,0.5,7.046553440703903
9931,0.5,7.27857986598586
9952,0.5,9.065249674495538
9986,0.5,8.54917584049574
6863,0.5,8.036508067260579
9007,0.5,8.135894803099703
6624,0.5,8.598963327143176
5365,0.5,7.951691349851917
5341,0.5,8.57672171701098
6726,0.5,8.26997267925809
3141,0.5,7.689160459967863
6826,0.5,8.909608062316005
7405,0.5,8.71508034804486
1189,0.5,8.092559409975822
654,0.5,7.736736547661421
8101,0.5,8.628617666782365
8817,0.5,8.07874484924456
1948,0.5,7.578704583818503
5881,0.5,9.085975575870913
6346,0.5,8.591712629824752
285,0.5,8.150593008469558
4794,0.5,8.47926014891286
5081,0.5,8.823928014148825
2933,0.5,8.001433488795389
8367,0.5,8.771981864060939
6147,0.5,8.948049210906824
2583,0.5,8.4473134550349
7564,0.5,7.751106245955595
7725,0.5,8.483952209143787
1046,0.5,8.040872962943956
5831,0.5,8.181966236312439
2738,0.5,8.832693508446127
3386,0.5,7.957025690232426
278,0.5,8.308099967929921
4552,0.5,8.287023908802894
9990,0.5,9.095992110501157
3844,0.5,8.040130629396515
5526,0.5,7.667972933204748
7303,0.5,7.8574015125943015
3083,0.5,8.436796805266312
8258,0.5,8.395199273626899
7084,0.5,8.46867128217607
683,0.5,8.86439464511509
4020,0.5,7.917524739758215
9192,0.5,7.892698821089049
2662,0.5,8.565455693151053
535,0.5,8.578948031534328
1307,0.5,8.68699482180122
3009,0.5,8.277978436996293
8823,0.5,8.622469387186982
9868,0.5,7.648755162863247
7857,0.5,8.407529350786234
118,0.5,8.990666183190369
2483,0.5,8.727347583679126
9607,0.5,8.620794353867357
5811,0.5,8.191686410042209
1771,0.5,8.228791764020034
5667,0.5,8.220868811774718
9684,0.5,8.361733345665396
4080,0.5,8.951917044669827
9833,0.5,7.497848738220259
1316,0.5,7.37377086783052
2895,0.5,8.021255643897812
6695,0.5,8.534814892561792
9428,0.5,8.452457313495817
4260,0.5,8.61652846601194
549,0.5,8.852587920567025
7110,0.5,8.743951292605873
5062,0.5,8.35856506384194
6648,0.5,8.192212514057092
5219,0.5,8.69005156073684
8067,0.5,8.321966206397311
4306,0.5,8.24169660073706
5980,0.5,8.196456445850192
5503,0.5,8.598121242133573
6277,0.5,8.759404147493694
6180,0.5,8.567532649962194
4583,0.5,8.06008977654369
5818,0.5,7.7452104732173135
9728,0.5,8.018877696760175
9551,0.5,7.846350655850862
7489,0.5,7.619691363225847
8072,0.5,8.22198892270313
3513,0.5,8.174548678207614
2588,0.5,8.617304806853149
5511,0.5,8.187525297981898
3435,0.5,8.61574043344847
434,0.5,8.185622805566673
1488,0.5,7.814354374630427
9076,0.5,8.493783424707512
8162,0.5,8.423842628645867
8985,0.5,7.713014331788387
9319,0.5,8.09783371186368
6115,0.5,8.31680594510871
2935,0.5,8.359971035359582
2018,0.5,7.933535732748114
73,0.5,8.35539583701568
4043,0.5,8.491624811398667
9720,0.5,8.23332428019573
7721,0.5,8.949099976301714
7130,0.5,8.508615002893965
8352,0.5,7.828872989057215
6697,0.5,8.251222611536416
3161,0.5,8.155609739010545
8177,0.5,8.750094534095648
5441,0.5,8.106594453970542
4739,0.5,7.991427193917923
7373,0.5,7.898844449148607
5080,0.5,7.716269204529701
3043,0.5,8.46134493857481
5117,0.5,7.721214980874495
6740,0.5,8.36197869769402
2378,0.5,8.358158792220696
8801,0.5,8.54475869410695
6790,0.5,8.686248208399242
9090,0.5,8.717751319916085
7945,0.5,8.783848504099714
8995,0.5,8.263102441865781
4192,0.5,8.224686690369275
3440,0.5,8.975562908354801
1559,0.5,8.152417879092189
6676,0.5,8.06330342371646
3340,0.5,8.297813158249895
3192,0.5,8.433719242366411
