seed,rho,loco
8375,0.2,8.161010390633702
6936,0.2,9.017295629729512
5104,0.2,7.984475115173703
8514,0.2,7.738218966778593
4994,0.2,8.390569713067034
8980,0.2,8.628203072512102
3925,0.2,9.372748776758213
400,0.2,7.913647062290186
6864,0.2,7.981832311187792
7441,0.2,8.180130062739984
9669,0.2,7.89582745480091
5846,0.2,7.961237928834802
3294,0.2,7.799200969893002
7006,0.2,7.999994069731028
7297,0.2,7.9872866580936535
5588,0.2,8.167784976663174
417,0.2,7.654084199092083
5838,0.2,7.345997939447675
6882,0.2,8.469249205062091
9965,0.2,8.029689705072
9462,0.2,8.124339479624101
9173,0.2,7.497699226315656
1643,0.2,7.883710777525569
1808,0.2,7.550680801903696
1518,0.2,7.5081246268090975
3473,0.2,7.476905527278871
8622,0.2,8.05134114277579
7542,0.2,8.259633073835236
3479,0.2,7.473739089279755
517,0.2,7.66475874906438
1043,0.2,7.869782300073416
9323,0.2,7.2234556326307695
1003,0.2,7.749905326581712
2128,0.2,8.961327356866247
4286,0.2,7.895387241043098
1230,0.2,7.95634507075877
5036,0.2,8.98389535423923
4145,0.2,7.994458514812077
7308,0.2,7.887016795801629
4097,0.2,7.969083563451778
5948,0.2,7.84506691818509
4874,0.2,8.18772736209434
9865,0.2,8.708196317349314
313,0.2,7.719786634217684
5854,0.2,7.555052805859291
1158,0.2,7.883296691213255
7200,0.2,8.360087235699101
9714,0.2,8.601723753814529
2560,0.2,7.147385414613115
836,0.2,8.88119534366815
5187,0.2,7.511445747354687
6808,0.2,8.588896689022976
4820,0.2,7.803105064649287
7342,0.2,7.785382975701991
8036,0.2,8.759694585900808
3868,0.2,8.11711856614394
3975,0.2,7.734198524569102
4052,0.2,7.7100251187420055
3385,0.2,7.8918916398041965
5556,0.2,7.837076979640582
9778,0.2,8.416656594770162
6198,0.2,7.970808387504073
1957,0.2,8.443943967436566
255,0.2,7.6693995328715605
8953,0.2,9.715909703873377
1707,0.2,7.705587563044026
6953,0.2,7.522681894194399
9184,0.2,8.906698498072785
5370,0.2,7.035169625553269
5693,0.2,8.60098531376518
9246,0.2,7.9103788263279124
1992,0.2,8.394174135470314
1050,0.2,7.167466443655405
3173,0.2,8.08621117206515
3417,0.2,8.316705246298048
6471,0.2,7.909434445506396
468,0.2,7.992312246367131
7043,0.2,7.728169596641298
2403,0.2,8.692818092011006
9931,0.2,7.474087388071858
9952,0.2,8.624880350976694
9986,0.2,8.384164670516855
6863,0.2,8.258157235616942
